CategoryTreeItem,CategoryTreeItem 2,CategoryTreeItem href,CategoryTreeItem 3
‎,Tiri language,https://en.wiktionary.org/wiki/Category:Tiri_language,"(1 c, 0 e)"
‎,Tiruray language,https://en.wiktionary.org/wiki/Category:Tiruray_language,"(6 c, 0 e)"
‎,Titan language,https://en.wiktionary.org/wiki/Category:Titan_language,"(1 c, 0 e)"
‎,Tiv language,https://en.wiktionary.org/wiki/Category:Tiv_language,"(2 c, 0 e)"
‎,Tiwa language,https://en.wiktionary.org/wiki/Category:Tiwa_language,"(1 c, 0 e)"
‎,Tiwi language,https://en.wiktionary.org/wiki/Category:Tiwi_language,"(6 c, 0 e)"
‎,Tlachichilco Tepehua language,https://en.wiktionary.org/wiki/Category:Tlachichilco_Tepehua_language,"(1 c, 0 e)"
‎,Tlacoapa Me'phaa language,https://en.wiktionary.org/wiki/Category:Tlacoapa_Me%27phaa_language,"(1 c, 0 e)"
‎,Tlacolulita Zapotec language,https://en.wiktionary.org/wiki/Category:Tlacolulita_Zapotec_language,"(2 c, 0 e)"
‎,Tlahuica language,https://en.wiktionary.org/wiki/Category:Tlahuica_language,"(3 c, 0 e)"
‎,Tlamacazapa Nahuatl language,https://en.wiktionary.org/wiki/Category:Tlamacazapa_Nahuatl_language,"(6 c, 0 e)"
‎,Tlingit language,https://en.wiktionary.org/wiki/Category:Tlingit_language,"(9 c, 0 e)"
‎,To'abaita language,https://en.wiktionary.org/wiki/Category:To%27abaita_language,"(5 c, 0 e)"
‎,Toaripi language,https://en.wiktionary.org/wiki/Category:Toaripi_language,"(1 c, 0 e)"
‎,Toba language,https://en.wiktionary.org/wiki/Category:Toba_language,"(2 c, 0 e)"
‎,Toba Batak language,https://en.wiktionary.org/wiki/Category:Toba_Batak_language,"(10 c, 1 e)"
‎,Toba-Maskoy language,https://en.wiktionary.org/wiki/Category:Toba-Maskoy_language,"(2 c, 0 e)"
‎,Tobanga language,https://en.wiktionary.org/wiki/Category:Tobanga_language,"(1 c, 0 e)"
‎,Tobati language,https://en.wiktionary.org/wiki/Category:Tobati_language,"(1 c, 0 e)"
‎,Tobelo language,https://en.wiktionary.org/wiki/Category:Tobelo_language,"(8 c, 0 e)"
‎,Tobian language,https://en.wiktionary.org/wiki/Category:Tobian_language,"(3 c, 0 e)"
‎,Tobilung language,https://en.wiktionary.org/wiki/Category:Tobilung_language,"(2 c, 0 e)"
‎,Tocantins Asurini language,https://en.wiktionary.org/wiki/Category:Tocantins_Asurini_language,"(1 c, 0 e)"
‎,Tocharian A language,https://en.wiktionary.org/wiki/Category:Tocharian_A_language,"(9 c, 0 e)"
‎,Tocharian B language,https://en.wiktionary.org/wiki/Category:Tocharian_B_language,"(14 c, 0 e)"
‎,Tocho language,https://en.wiktionary.org/wiki/Category:Tocho_language,"(2 c, 0 e)"
‎,Toda language,https://en.wiktionary.org/wiki/Category:Toda_language,"(3 c, 0 e)"
‎,Tofa language,https://en.wiktionary.org/wiki/Category:Tofa_language,"(6 c, 1 e)"
‎,Togbo-Vara Banda language,https://en.wiktionary.org/wiki/Category:Togbo-Vara_Banda_language,(0 e)
‎,Tojolabal language,https://en.wiktionary.org/wiki/Category:Tojolabal_language,"(4 c, 0 e)"
‎,Tok Pisin language,https://en.wiktionary.org/wiki/Category:Tok_Pisin_language,"(15 c, 2 e)"
‎,Tokelauan language,https://en.wiktionary.org/wiki/Category:Tokelauan_language,"(12 c, 1 e)"
‎,Toki Pona language,https://en.wiktionary.org/wiki/Category:Toki_Pona_language,"(12 c, 2 e)"
‎,Toku-No-Shima language,https://en.wiktionary.org/wiki/Category:Toku-No-Shima_language,"(9 c, 0 e)"
‎,Tolai language,https://en.wiktionary.org/wiki/Category:Tolai_language,"(9 c, 1 e)"
‎,Tolaki language,https://en.wiktionary.org/wiki/Category:Tolaki_language,"(4 c, 0 e)"
‎,Tolomako language,https://en.wiktionary.org/wiki/Category:Tolomako_language,"(2 c, 0 e)"
‎,Tomadino language,https://en.wiktionary.org/wiki/Category:Tomadino_language,"(2 c, 0 e)"
‎,Tombulu language,https://en.wiktionary.org/wiki/Category:Tombulu_language,"(2 c, 0 e)"
‎,Tomini language,https://en.wiktionary.org/wiki/Category:Tomini_language,"(3 c, 0 e)"
‎,Tommo So language,https://en.wiktionary.org/wiki/Category:Tommo_So_language,"(2 c, 0 e)"
‎,Tomoip language,https://en.wiktionary.org/wiki/Category:Tomoip_language,"(1 c, 0 e)"
‎,Tonga (Malawi) language,https://en.wiktionary.org/wiki/Category:Tonga_(Malawi)_language,"(1 c, 0 e)"
‎,Tonga (Mozambique) language,https://en.wiktionary.org/wiki/Category:Tonga_(Mozambique)_language,"(1 c, 0 e)"
‎,Tonga (Zambia) language,https://en.wiktionary.org/wiki/Category:Tonga_(Zambia)_language,"(5 c, 0 e)"
‎,Tongan language,https://en.wiktionary.org/wiki/Category:Tongan_language,"(13 c, 0 e)"
‎,Tonkawa language,https://en.wiktionary.org/wiki/Category:Tonkawa_language,"(7 c, 1 e)"
‎,Tontemboan language,https://en.wiktionary.org/wiki/Category:Tontemboan_language,"(5 c, 0 e)"
‎,Tooro language,https://en.wiktionary.org/wiki/Category:Tooro_language,"(3 c, 0 e)"
‎,Toraja-Sa'dan language,https://en.wiktionary.org/wiki/Category:Toraja-Sa%27dan_language,"(4 c, 0 e)"
‎,Toram language,https://en.wiktionary.org/wiki/Category:Toram_language,"(1 c, 0 e)"
‎,Torau language,https://en.wiktionary.org/wiki/Category:Torau_language,"(1 c, 0 e)"
‎,Toro language,https://en.wiktionary.org/wiki/Category:Toro_language,"(1 c, 0 e)"
‎,Torona language,https://en.wiktionary.org/wiki/Category:Torona_language,"(1 c, 0 e)"
‎,Torres Strait Creole language,https://en.wiktionary.org/wiki/Category:Torres_Strait_Creole_language,"(7 c, 0 e)"
‎,Torricelli language,https://en.wiktionary.org/wiki/Category:Torricelli_language,"(1 c, 0 e)"
‎,Torricelli Yau language,https://en.wiktionary.org/wiki/Category:Torricelli_Yau_language,"(1 c, 0 e)"
‎,Torwali language,https://en.wiktionary.org/wiki/Category:Torwali_language,"(7 c, 1 e)"
‎,Toto language,https://en.wiktionary.org/wiki/Category:Toto_language,(1 e)
‎,Totoli language,https://en.wiktionary.org/wiki/Category:Totoli_language,"(3 c, 0 e)"
‎,Totontepec Mixe language,https://en.wiktionary.org/wiki/Category:Totontepec_Mixe_language,"(7 c, 0 e)"
‎,Totoro language,https://en.wiktionary.org/wiki/Category:Totoro_language,"(1 c, 0 e)"
‎,Toura language,https://en.wiktionary.org/wiki/Category:Toura_language,"(1 c, 0 e)"
‎,Tourangeau language,https://en.wiktionary.org/wiki/Category:Tourangeau_language,"(5 c, 0 e)"
‎,Translingual language,https://en.wiktionary.org/wiki/Category:Translingual_language,"(22 c, 1 e)"
‎,Transylvanian Saxon language,https://en.wiktionary.org/wiki/Category:Transylvanian_Saxon_language,"(6 c, 1 e)"
‎,Traveller Danish language,https://en.wiktionary.org/wiki/Category:Traveller_Danish_language,(0 e)
‎,Traveller Norwegian language,https://en.wiktionary.org/wiki/Category:Traveller_Norwegian_language,"(8 c, 0 e)"
‎,Tregami language,https://en.wiktionary.org/wiki/Category:Tregami_language,"(3 c, 0 e)"
‎,Trimuris language,https://en.wiktionary.org/wiki/Category:Trimuris_language,"(2 c, 0 e)"
‎,Tring language,https://en.wiktionary.org/wiki/Category:Tring_language,(0 e)
‎,Trinidad and Tobago Sign Language,https://en.wiktionary.org/wiki/Category:Trinidad_and_Tobago_Sign_Language,(0 e)
‎,Trinidadian Creole English language,https://en.wiktionary.org/wiki/Category:Trinidadian_Creole_English_language,"(1 c, 0 e)"
‎,Trinitario language,https://en.wiktionary.org/wiki/Category:Trinitario_language,"(1 c, 0 e)"
‎,Trió language,https://en.wiktionary.org/wiki/Category:Tri%C3%B3_language,"(2 c, 0 e)"
‎,Trumai language,https://en.wiktionary.org/wiki/Category:Trumai_language,"(1 c, 0 e)"
‎,Tsafiki language,https://en.wiktionary.org/wiki/Category:Tsafiki_language,"(2 c, 0 e)"
‎,Tsakhur language,https://en.wiktionary.org/wiki/Category:Tsakhur_language,"(7 c, 0 e)"
‎,Tsakonian language,https://en.wiktionary.org/wiki/Category:Tsakonian_language,"(6 c, 0 e)"
‎,Tsamai language,https://en.wiktionary.org/wiki/Category:Tsamai_language,"(1 c, 0 e)"
‎,Tsat language,https://en.wiktionary.org/wiki/Category:Tsat_language,"(6 c, 0 e)"
‎,Tsez language,https://en.wiktionary.org/wiki/Category:Tsez_language,"(9 c, 2 e)"
‎,Tshangla language,https://en.wiktionary.org/wiki/Category:Tshangla_language,"(4 c, 1 e)"
‎,Tshobdun language,https://en.wiktionary.org/wiki/Category:Tshobdun_language,"(3 c, 0 e)"
‎,Tshwa language,https://en.wiktionary.org/wiki/Category:Tshwa_language,"(1 c, 0 e)"
‎,Tsimané language,https://en.wiktionary.org/wiki/Category:Tsiman%C3%A9_language,"(2 c, 0 e)"
‎,Tsimshian language,https://en.wiktionary.org/wiki/Category:Tsimshian_language,"(3 c, 0 e)"
‎,Tso language,https://en.wiktionary.org/wiki/Category:Tso_language,"(1 c, 0 e)"
‎,Tsonga language,https://en.wiktionary.org/wiki/Category:Tsonga_language,"(10 c, 0 e)"
‎,Tsou language,https://en.wiktionary.org/wiki/Category:Tsou_language,"(8 c, 0 e)"
‎,Tsuvadi language,https://en.wiktionary.org/wiki/Category:Tsuvadi_language,"(1 c, 0 e)"
‎,Tsuvan language,https://en.wiktionary.org/wiki/Category:Tsuvan_language,"(1 c, 0 e)"
‎,Tswana language,https://en.wiktionary.org/wiki/Category:Tswana_language,"(11 c, 0 e)"
‎,Tuamotuan language,https://en.wiktionary.org/wiki/Category:Tuamotuan_language,"(6 c, 0 e)"
‎,Tuareg language,https://en.wiktionary.org/wiki/Category:Tuareg_language,"(13 c, 0 e)"
‎,Tucano language,https://en.wiktionary.org/wiki/Category:Tucano_language,"(3 c, 0 e)"
‎,Tugen language,https://en.wiktionary.org/wiki/Category:Tugen_language,"(1 c, 0 e)"
‎,Tukang Besi North language,https://en.wiktionary.org/wiki/Category:Tukang_Besi_North_language,"(1 c, 0 e)"
‎,Tukang Besi South language,https://en.wiktionary.org/wiki/Category:Tukang_Besi_South_language,"(1 c, 0 e)"
‎,Tuki language,https://en.wiktionary.org/wiki/Category:Tuki_language,"(1 c, 0 e)"
‎,Tukudede language,https://en.wiktionary.org/wiki/Category:Tukudede_language,"(4 c, 0 e)"
‎,Tule-Kaweah Yokuts language,https://en.wiktionary.org/wiki/Category:Tule-Kaweah_Yokuts_language,"(1 c, 0 e)"
‎,Tulu language,https://en.wiktionary.org/wiki/Category:Tulu_language,"(7 c, 0 e)"
‎,Tulu-Bohuai language,https://en.wiktionary.org/wiki/Category:Tulu-Bohuai_language,"(4 c, 0 e)"
‎,Tulua language,https://en.wiktionary.org/wiki/Category:Tulua_language,"(1 c, 0 e)"
‎,Tumak language,https://en.wiktionary.org/wiki/Category:Tumak_language,"(2 c, 0 e)"
‎,Tumbuka language,https://en.wiktionary.org/wiki/Category:Tumbuka_language,"(9 c, 0 e)"
‎,Tumleo language,https://en.wiktionary.org/wiki/Category:Tumleo_language,"(1 c, 0 e)"
‎,Tumshuqese language,https://en.wiktionary.org/wiki/Category:Tumshuqese_language,"(2 c, 0 e)"
‎,Tundra Enets language,https://en.wiktionary.org/wiki/Category:Tundra_Enets_language,"(1 c, 0 e)"
‎,Tundra Nenets language,https://en.wiktionary.org/wiki/Category:Tundra_Nenets_language,"(11 c, 2 e)"
‎,Tunen language,https://en.wiktionary.org/wiki/Category:Tunen_language,"(1 c, 0 e)"
‎,Tungag language,https://en.wiktionary.org/wiki/Category:Tungag_language,"(1 c, 0 e)"
‎,Tunggare language,https://en.wiktionary.org/wiki/Category:Tunggare_language,"(1 c, 0 e)"
‎,Tunica language,https://en.wiktionary.org/wiki/Category:Tunica_language,"(2 c, 0 e)"
‎,Tunisian Arabic language,https://en.wiktionary.org/wiki/Category:Tunisian_Arabic_language,"(13 c, 0 e)"
‎,Tunisian Berber language,https://en.wiktionary.org/wiki/Category:Tunisian_Berber_language,"(2 c, 0 e)"
‎,Tunisian Sign Language,https://en.wiktionary.org/wiki/Category:Tunisian_Sign_Language,(0 e)
‎,Tunjung language,https://en.wiktionary.org/wiki/Category:Tunjung_language,"(1 c, 0 e)"
‎,Tunni language,https://en.wiktionary.org/wiki/Category:Tunni_language,"(1 c, 0 e)"
‎,Tunumiisut language,https://en.wiktionary.org/wiki/Category:Tunumiisut_language,(0 e)
‎,Tupinambá language,https://en.wiktionary.org/wiki/Category:Tupinamb%C3%A1_language,"(3 c, 0 e)"
‎,Tupinikin language,https://en.wiktionary.org/wiki/Category:Tupinikin_language,"(1 c, 0 e)"
‎,Tupuri language,https://en.wiktionary.org/wiki/Category:Tupuri_language,"(1 c, 0 e)"
‎,Turkana language,https://en.wiktionary.org/wiki/Category:Turkana_language,"(1 c, 0 e)"
‎,Turkish language,https://en.wiktionary.org/wiki/Category:Turkish_language,"(23 c, 10 e)"
‎,Turkish Sign Language,https://en.wiktionary.org/wiki/Category:Turkish_Sign_Language,(0 e)
‎,Turkmen language,https://en.wiktionary.org/wiki/Category:Turkmen_language,"(15 c, 0 e)"
‎,Turoyo language,https://en.wiktionary.org/wiki/Category:Turoyo_language,"(11 c, 0 e)"
‎,Turumsa language,https://en.wiktionary.org/wiki/Category:Turumsa_language,"(1 c, 0 e)"
‎,Tuscarora language,https://en.wiktionary.org/wiki/Category:Tuscarora_language,"(3 c, 0 e)"
‎,Tutelo language,https://en.wiktionary.org/wiki/Category:Tutelo_language,"(1 c, 0 e)"
‎,Tutong language,https://en.wiktionary.org/wiki/Category:Tutong_language,"(1 c, 0 e)"
‎,Tututni language,https://en.wiktionary.org/wiki/Category:Tututni_language,"(1 c, 0 e)"
‎,Tuvaluan language,https://en.wiktionary.org/wiki/Category:Tuvaluan_language,"(11 c, 0 e)"
‎,Tuvan language,https://en.wiktionary.org/wiki/Category:Tuvan_language,"(16 c, 2 e)"
‎,Tuwali Ifugao language,https://en.wiktionary.org/wiki/Category:Tuwali_Ifugao_language,"(5 c, 0 e)"
‎,Tuwuli language,https://en.wiktionary.org/wiki/Category:Tuwuli_language,(0 e)
‎,Tuxá language,https://en.wiktionary.org/wiki/Category:Tux%C3%A1_language,(1 e)
‎,Tuyuca language,https://en.wiktionary.org/wiki/Category:Tuyuca_language,"(2 c, 0 e)"
‎,Tyap language,https://en.wiktionary.org/wiki/Category:Tyap_language,"(4 c, 0 e)"
‎,Tz'utujil language,https://en.wiktionary.org/wiki/Category:Tz%27utujil_language,"(6 c, 0 e)"
‎,Tzeltal language,https://en.wiktionary.org/wiki/Category:Tzeltal_language,"(5 c, 0 e)"
‎,Tzotzil language,https://en.wiktionary.org/wiki/Category:Tzotzil_language,"(11 c, 0 e)"
‎,Tày language,https://en.wiktionary.org/wiki/Category:T%C3%A0y_language,"(8 c, 0 e)"
‎,Tübatulabal language,https://en.wiktionary.org/wiki/Category:T%C3%BCbatulabal_language,"(6 c, 1 e)"
‎,U language,https://en.wiktionary.org/wiki/Category:U_language,"(1 c, 0 e)"
‎,Uab Meto language,https://en.wiktionary.org/wiki/Category:Uab_Meto_language,"(5 c, 0 e)"
‎,Uamué language,https://en.wiktionary.org/wiki/Category:Uamu%C3%A9_language,(1 e)
‎,Ubi language,https://en.wiktionary.org/wiki/Category:Ubi_language,(0 e)
‎,Ubir language,https://en.wiktionary.org/wiki/Category:Ubir_language,"(2 c, 0 e)"
‎,Ubykh language,https://en.wiktionary.org/wiki/Category:Ubykh_language,"(6 c, 0 e)"
‎,Uda language,https://en.wiktionary.org/wiki/Category:Uda_language,"(1 c, 0 e)"
‎,Udi language,https://en.wiktionary.org/wiki/Category:Udi_language,"(11 c, 2 e)"
‎,Udihe language,https://en.wiktionary.org/wiki/Category:Udihe_language,"(9 c, 0 e)"
‎,Udmurt language,https://en.wiktionary.org/wiki/Category:Udmurt_language,"(12 c, 1 e)"
‎,Uduk language,https://en.wiktionary.org/wiki/Category:Uduk_language,(0 e)
‎,Ugandan Sign Language,https://en.wiktionary.org/wiki/Category:Ugandan_Sign_Language,(0 e)
‎,Ugaritic language,https://en.wiktionary.org/wiki/Category:Ugaritic_language,"(13 c, 1 e)"
‎,Ughele language,https://en.wiktionary.org/wiki/Category:Ughele_language,"(1 c, 0 e)"
‎,Ujir language,https://en.wiktionary.org/wiki/Category:Ujir_language,"(1 c, 0 e)"
‎,Ukrainian language,https://en.wiktionary.org/wiki/Category:Ukrainian_language,"(22 c, 2 e)"
‎,Ukrainian Sign Language,https://en.wiktionary.org/wiki/Category:Ukrainian_Sign_Language,(0 e)
‎,Ukue language,https://en.wiktionary.org/wiki/Category:Ukue_language,(0 e)
‎,Ukuriguma language,https://en.wiktionary.org/wiki/Category:Ukuriguma_language,"(1 c, 0 e)"
‎,Ukwa language,https://en.wiktionary.org/wiki/Category:Ukwa_language,"(1 c, 0 e)"
‎,Ulau-Suain language,https://en.wiktionary.org/wiki/Category:Ulau-Suain_language,"(1 c, 0 e)"
‎,Ulch language,https://en.wiktionary.org/wiki/Category:Ulch_language,"(7 c, 0 e)"
‎,Uldeme language,https://en.wiktionary.org/wiki/Category:Uldeme_language,"(3 c, 0 e)"
‎,Ulithian language,https://en.wiktionary.org/wiki/Category:Ulithian_language,"(1 c, 0 e)"
‎,Ulukwumi language,https://en.wiktionary.org/wiki/Category:Ulukwumi_language,(1 e)
‎,Uma language,https://en.wiktionary.org/wiki/Category:Uma_language,"(5 c, 0 e)"
‎,Uma' Lasan language,https://en.wiktionary.org/wiki/Category:Uma%27_Lasan_language,(0 e)
‎,Uma' Lung language,https://en.wiktionary.org/wiki/Category:Uma%27_Lung_language,(0 e)
‎,Umatilla language,https://en.wiktionary.org/wiki/Category:Umatilla_language,"(6 c, 0 e)"
‎,Umbindhamu language,https://en.wiktionary.org/wiki/Category:Umbindhamu_language,"(1 c, 0 e)"
‎,Umbrian language,https://en.wiktionary.org/wiki/Category:Umbrian_language,"(11 c, 0 e)"
‎,Umbu-Ungu language,https://en.wiktionary.org/wiki/Category:Umbu-Ungu_language,"(3 c, 0 e)"
‎,Umbugarla language,https://en.wiktionary.org/wiki/Category:Umbugarla_language,(1 e)
‎,Umbundu language,https://en.wiktionary.org/wiki/Category:Umbundu_language,"(10 c, 0 e)"
‎,Umbuygamu language,https://en.wiktionary.org/wiki/Category:Umbuygamu_language,"(1 c, 0 e)"
‎,Ume Sami language,https://en.wiktionary.org/wiki/Category:Ume_Sami_language,"(11 c, 0 e)"
‎,Umeda language,https://en.wiktionary.org/wiki/Category:Umeda_language,"(1 c, 0 e)"
‎,Umiray Dumaget Agta language,https://en.wiktionary.org/wiki/Category:Umiray_Dumaget_Agta_language,"(1 c, 0 e)"
‎,Umotína language,https://en.wiktionary.org/wiki/Category:Umot%C3%ADna_language,"(1 c, 0 e)"
‎,Umpila language,https://en.wiktionary.org/wiki/Category:Umpila_language,"(1 c, 0 e)"
‎,Unami language,https://en.wiktionary.org/wiki/Category:Unami_language,"(11 c, 0 e)"
‎,Unde Kaili language,https://en.wiktionary.org/wiki/Category:Unde_Kaili_language,"(1 c, 0 e)"
‎,Undetermined language,https://en.wiktionary.org/wiki/Category:Undetermined_language,"(15 c, 0 e)"
‎,Uneapa language,https://en.wiktionary.org/wiki/Category:Uneapa_language,"(7 c, 0 e)"
‎,Uneme language,https://en.wiktionary.org/wiki/Category:Uneme_language,"(1 c, 0 e)"
‎,Unserdeutsch language,https://en.wiktionary.org/wiki/Category:Unserdeutsch_language,"(5 c, 0 e)"
‎,Unua language,https://en.wiktionary.org/wiki/Category:Unua_language,"(3 c, 0 e)"
‎,Upper Chehalis language,https://en.wiktionary.org/wiki/Category:Upper_Chehalis_language,"(4 c, 0 e)"
‎,Upper Kuskokwim language,https://en.wiktionary.org/wiki/Category:Upper_Kuskokwim_language,"(2 c, 0 e)"
‎,Upper Sorbian language,https://en.wiktionary.org/wiki/Category:Upper_Sorbian_language,"(15 c, 0 e)"
‎,Upper Tanana language,https://en.wiktionary.org/wiki/Category:Upper_Tanana_language,"(1 c, 0 e)"
‎,Ura (Vanuatu) language,https://en.wiktionary.org/wiki/Category:Ura_(Vanuatu)_language,"(2 c, 0 e)"
‎,Uradhi language,https://en.wiktionary.org/wiki/Category:Uradhi_language,"(1 c, 0 e)"
‎,Urak Lawoi' language,https://en.wiktionary.org/wiki/Category:Urak_Lawoi%27_language,"(9 c, 0 e)"
‎,Urapmin language,https://en.wiktionary.org/wiki/Category:Urapmin_language,"(1 c, 0 e)"
‎,Urarina language,https://en.wiktionary.org/wiki/Category:Urarina_language,"(1 c, 1 e)"
‎,Urartian language,https://en.wiktionary.org/wiki/Category:Urartian_language,"(7 c, 1 e)"
‎,Urat language,https://en.wiktionary.org/wiki/Category:Urat_language,"(2 c, 0 e)"
‎,Urdu language,https://en.wiktionary.org/wiki/Category:Urdu_language,"(22 c, 2 e)"
