,Unnamed: 0,language,source_language,e
6757,4397,slovak,Old Czech,2
6758,4397,slovak,Old French,1
6759,4397,slovak,Old High German,3
6760,4397,slovak,Old Saxon,1
6761,4397,slovak,Ottoman Turkish,6
6762,4397,slovak,Polish,2
6763,4397,slovak,Portuguese,1
6764,4397,slovak,ProtoCeltic,1
6765,4397,slovak,Quechua,2
6766,4397,slovak,Romani,2
6767,4397,slovak,Romanian,2
6768,4397,slovak,Russian,18
6769,4397,slovak,Sanskrit,1
6770,4397,slovak,SerboCroatian,2
6771,4397,slovak,Slovene,1
6772,4397,slovak,Spanish,5
6773,4397,slovak,Tibetan,1
6774,4397,slovak,Turkish,1
6775,4397,slovak,Ukrainian,2
6776,4397,slovak,Upper Sorbian,1
6777,4397,slovak,Vietnamese,1
6778,4397,slovak,Wolof,1
6779,4399,slovene,Albanian,1
6780,4399,slovene,Ancient Greek,5
6781,4399,slovene,Bavarian,1
6782,4399,slovene,Czech,3
6783,4399,slovene,Dalmatian,1
6784,4399,slovene,English,10
6785,4399,slovene,French,13
6786,4399,slovene,Friulian,1
6787,4399,slovene,German,35
6788,4399,slovene,Greek,1
6789,4399,slovene,Hungarian,6
6790,4399,slovene,Italian,20
6791,4399,slovene,Late Latin,1
6792,4399,slovene,Latin,8
6793,4399,slovene,Medieval Latin,2
6794,4399,slovene,Middle High German,3
6795,4399,slovene,New Latin,1
6796,4399,slovene,Old Church Slavonic,1
6797,4399,slovene,Old French,1
6798,4399,slovene,Old High German,3
6799,4399,slovene,Ottoman Turkish,11
6800,4399,slovene,ProtoCeltic,1
6801,4399,slovene,Russian,7
6802,4399,slovene,SerboCroatian,17
6803,4399,slovene,Turkish,1
6804,4399,slovene,Venetian,4
6805,4405,sogdian,Bactrian,1
6806,4405,sogdian,Classical Syriac,1
6807,4405,sogdian,Common Turkic,1
6808,4405,sogdian,Karakhanid,1
6809,4405,sogdian,Old Turkic,1
6810,4405,sogdian,Turkish,1
6811,4408,solon,Chinese,0
6812,4408,solon,Daur,4
6813,4408,solon,Manchu,3
6814,4408,solon,Mongolian,3
6815,4408,solon,Russian,3
6816,4411,somali,Afar,1
6817,4411,somali,Arabic,26
6818,4411,somali,English,2
6819,4411,somali,Harari,1
6820,4411,somali,Italian,3
6821,4411,somali,Persian,1
6822,4411,somali,Portuguese,1
6823,4411,somali,Semitic languages,1
6824,4423,sotho,Afrikaans,14
6825,4423,sotho,English,6
6826,4423,sotho,French,1
6827,4423,sotho,Khoe languages,1
6828,4423,sotho,Xhosa,1
6829,4427,south levantine arabic,Ancient Greek,2
6830,4427,south levantine arabic,Arabic,276
6831,4427,south levantine arabic,Aramaic,3
6832,4427,south levantine arabic,Biblical Hebrew,1
6833,4427,south levantine arabic,Classical Persian,1
6834,4427,south levantine arabic,English,19
6835,4427,south levantine arabic,French,43
6836,4427,south levantine arabic,Hebrew,8
6837,4427,south levantine arabic,Italian,12
6838,4427,south levantine arabic,Kipchak,1
6839,4427,south levantine arabic,Latin,1
6840,4427,south levantine arabic,Middle Persian,2
6841,4427,south levantine arabic,Ottoman Turkish,19
6842,4427,south levantine arabic,Persian,17
6843,4427,south levantine arabic,Spanish,2
6844,4427,south levantine arabic,Turkish,4
6845,4427,south levantine arabic,Venetian,1
6846,4431,south slavey,Algonquian languages,0
6847,4431,south slavey,English,2
6848,4431,south slavey,French,3
6849,4435,southeast ijo,Hausa,1
6850,4438,southeastern tepehuan,Nahuan languages,1
6851,4438,southeastern tepehuan,Spanish,33
6852,4440,southern altai,Arabic,8
6853,4440,southern altai,Mongolian,2
6854,4440,southern altai,Persian,10
6855,4440,southern altai,Russian,6
6856,4440,southern altai,Written Oirat,4
6857,4441,southern amami-oshima,Middle Chinese,1
6858,4447,southern catanduanes bicolano,Malay,1
6859,4447,southern catanduanes bicolano,Spanish,9
6860,4460,southern ndebele,Afrikaans,23
6861,4460,southern ndebele,English,23
6862,4460,southern ndebele,Northern Sotho,5
6863,4460,southern ndebele,Seroa,1
6864,4461,southern ohlone,Spanish,1
6865,4467,southern sami,ProtoGermanic,1
6866,4476,southern yukaghir,Even,1
6867,4476,southern yukaghir,Russian,15
6868,4476,southern yukaghir,Yakut,1
6869,4482,spanish,a preRoman substrate of Iberia,3
6870,4482,spanish,Afrikaans,3
6871,4482,spanish,Akkadian,1
6872,4482,spanish,Ancient Greek,371
6873,4482,spanish,Andalusian Arabic,87
6874,4482,spanish,Arabic,180
6875,4482,spanish,Aragonese,7
6876,4482,spanish,Arawak,4
6877,4482,spanish,Arhuaco,1
6878,4482,spanish,Armenian,1
6879,4482,spanish,Asturian,10
6880,4482,spanish,Aymara,11
6881,4482,spanish,Bambara,1
6882,4482,spanish,Bantu languages,1
6883,4482,spanish,Basque,203
6884,4482,spanish,Berber languages,1
6885,4482,spanish,Cal,28
6886,4482,spanish,Canadian French,1
6887,4482,spanish,Cantonese,11
6888,4482,spanish,Cariban languages,2
6889,4482,spanish,Catalan,185
6890,4482,spanish,Cebuano,2
6891,4482,spanish,Celtic languages,1
6892,4482,spanish,Chaima,1
6893,4482,spanish,Chatino languages,1
6894,4482,spanish,Chibcha,1
6895,4482,spanish,Chichewa,1
6896,4482,spanish,Chinese,4
6897,4482,spanish,Classical Nahuatl,207
6898,4482,spanish,Classical Quechua,1
6899,4482,spanish,Classical Syriac,1
6900,4482,spanish,Cosoleacaque Nahuatl,1
6901,4482,spanish,Cumanagoto,4
6902,4482,spanish,Czech,2
6903,4482,spanish,Danish,2
6904,4482,spanish,Dutch,15
6905,4482,spanish,Ecclesiastical Latin,32
6906,4482,spanish,Efik,2
6907,4482,spanish,Egyptian,2
6908,4482,spanish,Egyptian Arabic,1
6909,4482,spanish,English,964
6910,4482,spanish,Finnish,2
6911,4482,spanish,Fon,1
6912,4482,spanish,Frankish,3
6913,4482,spanish,French,997
6914,4482,spanish,Galibi Carib,3
6915,4482,spanish,Galician,49
6916,4482,spanish,Gaulish,2
6917,4482,spanish,Georgian,1
6918,4482,spanish,German,113
6919,4482,spanish,Germanic languages,2
6920,4482,spanish,Gothic,2
6921,4482,spanish,Greek,3
6922,4482,spanish,Guanche,28
6923,4482,spanish,Guaran,16
6924,4482,spanish,Guyanese Creole English,1
6925,4482,spanish,Haitian Creole,1
6926,4482,spanish,Hebrew,16
6927,4482,spanish,Hindi,3
6928,4482,spanish,Hokkien,3
6929,4482,spanish,Hungarian,2
6930,4482,spanish,Iberian,2
6931,4482,spanish,Icelandic,1
6932,4482,spanish,Igbo,1
6933,4482,spanish,Island Carib,0
6934,4482,spanish,Italian,390
6935,4482,spanish,Jamaican Creole,1
6936,4482,spanish,Japanese,72
6937,4482,spanish,Jivaroan languages,1
6938,4482,spanish,Kiche,1
6939,4482,spanish,Kaqchikel,1
6940,4482,spanish,Kichwa,1
6941,4482,spanish,Korean,4
6942,4482,spanish,Kuna,2
6943,4482,spanish,Late Latin,541
6944,4482,spanish,Latin,3279
6945,4482,spanish,Leonese,2
6946,4482,spanish,Ligurian,2
6947,4482,spanish,Lunfardo,1
6948,4482,spanish,Luo,1
6949,4482,spanish,Malay,9
6950,4482,spanish,Malayalam,1
6951,4482,spanish,Manchu,1
6952,4482,spanish,Mandarin,7
6953,4482,spanish,Mandinka,1
6954,4482,spanish,Maori,1
6955,4482,spanish,Mapudungun,37
6956,4482,spanish,Mayan languages,2
6957,4482,spanish,Medieval Latin,250
6958,4482,spanish,Mezquital Otomi,4
6959,4482,spanish,Middle English,1
6960,4482,spanish,Middle French,3
6961,4482,spanish,Middle High German,1
6962,4482,spanish,Min Dong,1
6963,4482,spanish,Mixtec languages,2
6964,4482,spanish,Mopan Maya,1
6965,4482,spanish,Mozarabic,14
6966,4482,spanish,Nahuan languages,61
6967,4482,spanish,Nahuatl,7
6968,4482,spanish,Neapolitan,2
6969,4482,spanish,Nepali,1
6970,4482,spanish,New Latin,161
6971,4482,spanish,Norwegian,3
6972,4482,spanish,Occitan,25
6973,4482,spanish,Old Catalan,11
6974,4482,spanish,Old Dutch,1
6975,4482,spanish,Old English,1
6976,4482,spanish,Old French,55
6977,4482,spanish,Old Norse,3
6978,4482,spanish,Old Occitan,34
6979,4482,spanish,Old Portuguese,1
6980,4482,spanish,Old Tupi,11
6981,4482,spanish,Otomian languages,1
6982,4482,spanish,Ottoman Turkish,2
6983,4482,spanish,Pashto,1
6984,4482,spanish,Persian,7
6985,4482,spanish,Piedmontese,1
6986,4482,spanish,Pipil,2
6987,4482,spanish,Polish,10
6988,4482,spanish,Portuguese,111
6989,4482,spanish,ProtoGermanic,1
6990,4482,spanish,Provenal,7
6991,4482,spanish,Purepecha,3
6992,4482,spanish,Quechua,102
6993,4482,spanish,Rapa Nui,1
6994,4482,spanish,Renaissance Latin,1
6995,4482,spanish,Romance languages,1
6996,4482,spanish,Romani,1
6997,4482,spanish,Romanian,7
6998,4482,spanish,Russian,22
6999,4482,spanish,Sacapulteco,1
7000,4482,spanish,Sanskrit,12
7001,4482,spanish,Scottish Gaelic,1
7002,4482,spanish,Shuar,1
7003,4482,spanish,Sicilian,2
7004,4482,spanish,Southern Ohlone,1
7005,4482,spanish,Swahili,1
7006,4482,spanish,Swedish,4
7007,4482,spanish,Tagalog,18
7008,4482,spanish,Tamanaku,1
7009,4482,spanish,Tamil,2
7010,4482,spanish,Tausug,1
7011,4482,spanish,Tano,44
7012,4482,spanish,Tehuelche,1
7013,4482,spanish,Telugu,1
7014,4482,spanish,Thai,1
7015,4482,spanish,Tibetan,1
7016,4482,spanish,Tongan,1
7017,4482,spanish,Translingual,6
7018,4482,spanish,Tupian languages,1
7019,4482,spanish,Turkish,7
7020,4482,spanish,Valencian,2
7021,4482,spanish,Vulgar Latin,3
7022,4482,spanish,WarayWaray,1
7023,4482,spanish,Wayuu,1
7024,4482,spanish,Wolof,1
7025,4482,spanish,Yiddish,4
7026,4482,spanish,Yoruba,8
7027,4482,spanish,Yucatec Maya,9
7028,4482,spanish,Zapotec,1
7029,4482,spanish,Zulu,1
7030,4486,squamish,Chinook Jargon,2
7031,4487,sranan tongo,Akan,8
7032,4487,sranan tongo,Anyi,1
7033,4487,sranan tongo,Arawak,1
7034,4487,sranan tongo,Awutu,1
7035,4487,sranan tongo,Baoule,1
7036,4487,sranan tongo,Dutch,283
7037,4487,sranan tongo,Edo,1
7038,4487,sranan tongo,Efik,2
7039,4487,sranan tongo,English,16
7040,4487,sranan tongo,Fon,2
7041,4487,sranan tongo,Galibi Carib,4
7042,4487,sranan tongo,Gbe languages,1
7043,4487,sranan tongo,German,2
7044,4487,sranan tongo,Ibibio,1
7045,4487,sranan tongo,Igbo,1
7046,4487,sranan tongo,Kongo,7
7047,4487,sranan tongo,Portuguese,17
7048,4487,sranan tongo,Spanish,2
7049,4498,sudanese arabic,Beja,1
7050,4500,sudovian,Finnic languages,3
7051,4500,sudovian,Germanic languages,1
7052,4500,sudovian,Latin,1
7053,4500,sudovian,Middle High German,8
7054,4513,sumerian,Akkadian,8
7055,4513,sumerian,substrate languages,6
7056,4514,sundanese,Arabic,2
7057,4514,sundanese,Dutch,3
7058,4514,sundanese,English,1
7059,4514,sundanese,Javanese,3
7060,4514,sundanese,Malay,9
7061,4514,sundanese,Min Nan,1
7062,4514,sundanese,Old Javanese,3
7063,4514,sundanese,Sanskrit,4
7064,4514,sundanese,Tamil,1
7065,4520,sursurunga,Tok Pisin,6
7066,4527,svan,Adyghe,2
7067,4527,svan,Ancient Greek,1
7068,4527,svan,Georgian,28
7069,4527,svan,GeorgianZan languages,1
7070,4527,svan,Kabardian,1
7071,4527,svan,Mingrelian,17
7072,4527,svan,Old Georgian,7
7073,4529,swahili,Afrikaans,1
7074,4529,swahili,Ancient Greek,2
7075,4529,swahili,Arabic,286
7076,4529,swahili,Bemba,1
7077,4529,swahili,English,492
7078,4529,swahili,Esperanto,1
7079,4529,swahili,German,4
7080,4529,swahili,Gujarati,2
7081,4529,swahili,Hebrew,1
7082,4529,swahili,Hindi,16
7083,4529,swahili,IndoAryan languages,1
7084,4529,swahili,Iraqw,1
7085,4529,swahili,Italian,2
7086,4529,swahili,Japanese,5
7087,4529,swahili,Kikuyu,1
7088,4529,swahili,Latin,2
7089,4529,swahili,Luo,1
7090,4529,swahili,Maasai,1
7091,4529,swahili,Malagasy,1
7092,4529,swahili,Malay,1
7093,4529,swahili,Medieval Latin,1
7094,4529,swahili,Omani Arabic,47
7095,4529,swahili,Ottoman Turkish,1
7096,4529,swahili,Persian,3
7097,4529,swahili,Portuguese,32
7098,4529,swahili,Shambala,2
7099,4529,swahili,Spanish,1
7100,4529,swahili,Urdu,1
7101,4531,swazi,Afrikaans,20
7102,4531,swazi,English,81
7103,4531,swazi,Seroa,1
7104,4531,swazi,Zulu,1
7105,4531,swazi,Xegwi,1
7106,4532,swedish,Ancient Greek,19
7107,4532,swedish,Arabic,3
7108,4532,swedish,Belarusian,0
7109,4532,swedish,Bengali,1
7110,4532,swedish,Bulgarian,1
7111,4532,swedish,Burmese,1
7112,4532,swedish,Czech,1
7113,4532,swedish,Danish,20
7114,4532,swedish,Dutch,24
7115,4532,swedish,Ecclesiastical Latin,2
7116,4532,swedish,English,265
7117,4532,swedish,Fijian,1
7118,4532,swedish,Finnish,10
7119,4532,swedish,French,335
7120,4532,swedish,German,167
7121,4532,swedish,German Low German,1
7122,4532,swedish,Greek,1
7123,4532,swedish,Greenlandic,1
7124,4532,swedish,Hawaiian,1
7125,4532,swedish,Hebrew,4
7126,4532,swedish,Hindi,2
7127,4532,swedish,Hungarian,1
7128,4532,swedish,Icelandic,5
7129,4532,swedish,Italian,32
7130,4532,swedish,Japanese,3
7131,4532,swedish,Korean,1
7132,4532,swedish,Late Latin,6
7133,4532,swedish,Latin,139
7134,4532,swedish,Lithuanian,2
7135,4532,swedish,Low German,30
7136,4532,swedish,Lule Sami,2
7137,4532,swedish,Malay,1
7138,4532,swedish,Medieval Latin,3
7139,4532,swedish,Menkieli,1
7140,4532,swedish,Middle Dutch,4
7141,4532,swedish,Middle French,3
7142,4532,swedish,Middle High German,4
7143,4532,swedish,Middle Low German,121
7144,4532,swedish,New Latin,3
7145,4532,swedish,Northern Sami,3
7146,4532,swedish,Norwegian,3
7147,4532,swedish,Occitan,1
7148,4532,swedish,Old French,8
7149,4532,swedish,Old Frisian,2
7150,4532,swedish,Old Norse,4
7151,4532,swedish,Old Spanish,1
7152,4532,swedish,Old Swedish,1
7153,4532,swedish,Ottoman Turkish,3
7154,4532,swedish,Polish,1
7155,4532,swedish,Polynesian languages,1
7156,4532,swedish,Portuguese,5
7157,4532,swedish,Romani,2
7158,4532,swedish,Russian,17
7159,4532,swedish,Sanskrit,1
7160,4532,swedish,SerboCroatian,2
7161,4532,swedish,Southern Sami,1
7162,4532,swedish,Spanish,7
7163,4532,swedish,Tavringer Romani,33
7164,4532,swedish,Telugu,1
7165,4532,swedish,Tswana,1
7166,4532,swedish,Turkish,3
7167,4532,swedish,Ukrainian,1
7168,4532,swedish,Uralic languages,1
7169,4532,swedish,Urdu,1
7170,4532,swedish,Welsh,1
7171,4532,swedish,Yiddish,2
7172,4537,sylheti,Arabic,1
7173,4537,sylheti,Bengali,1
7174,4537,sylheti,Persian,8
7175,4537,sylheti,Portuguese,1
7176,4537,sylheti,Sanskrit,5
7177,4539,sãotomense,Edo,1
7178,4539,sãotomense,Kimbundu,1
7179,4539,sãotomense,Kongo,1
7180,4543,tabaru,Ternate,1
7181,4544,tabasaran,Arabic,1
7182,4544,tabasaran,Kartvelian languages,1
7183,4544,tabasaran,Persian,2
7184,4544,tabasaran,Turkic languages,14
7185,4555,tae',Malay,2
7186,4558,tagabawa,Spanish,2
7187,4561,tagalog,Andalusian Arabic,1
7188,4561,tagalog,Arabic,10
7189,4561,tagalog,Asturian,1
7190,4561,tagalog,Basque,22
7191,4561,tagalog,Bikol Central,2
7192,4561,tagalog,Burmese,1
7193,4561,tagalog,Cantonese,23
7194,4561,tagalog,Catalan,11
7195,4561,tagalog,Cebuano,57
7196,4561,tagalog,Central Bontoc,1
7197,4561,tagalog,Chinese,8
7198,4561,tagalog,English,439
7199,4561,tagalog,French,2
7200,4561,tagalog,Galician,7
7201,4561,tagalog,Hakka,2
7202,4561,tagalog,Hawaiian,1
7203,4561,tagalog,Hiligaynon,12
7204,4561,tagalog,Hokkien,224
7205,4561,tagalog,Ibanag,2
7206,4561,tagalog,Ilocano,29
7207,4561,tagalog,Indonesian,2
7208,4561,tagalog,Italian,3
7209,4561,tagalog,Japanese,179
7210,4561,tagalog,Kankanaey,1
7211,4561,tagalog,Kapampangan,24
7212,4561,tagalog,Late Latin,1
7213,4561,tagalog,Latin,3
7214,4561,tagalog,MagAnchi Ayta,2
7215,4561,tagalog,Maguindanao,1
7216,4561,tagalog,Malay,88
7217,4561,tagalog,Mandarin,8
7218,4561,tagalog,Maranao,2
7219,4561,tagalog,Min Nan,4
7220,4561,tagalog,Old Javanese,2
7221,4561,tagalog,Old Malay,1
7222,4561,tagalog,Old Spanish,1
7223,4561,tagalog,Old Tagalog,2
7224,4561,tagalog,Pangasinan,4
7225,4561,tagalog,Persian,1
7226,4561,tagalog,Portuguese,4
7227,4561,tagalog,Sanskrit,29
7228,4561,tagalog,Spanish,3594
7229,4561,tagalog,Taishanese,1
7230,4561,tagalog,Tamil,7
7231,4561,tagalog,Tausug,2
7232,4561,tagalog,Tano,1
7233,4561,tagalog,Teochew,1
7234,4561,tagalog,WarayWaray,2
7235,4566,tahitian,English,1
7236,4569,tai dam,French,2
7237,4569,tai dam,Middle Chinese,1
7238,4569,tai dam,Old Chinese,1
7239,4569,tai dam,Thai,1
7240,4569,tai dam,Vietnamese,1
7241,4575,tai nüa,Mandarin,1
7242,4575,tai nüa,Middle Chinese,1
7243,4575,tai nüa,Old Chinese,1
7244,4582,taivoan,Japanese,1
7245,4584,tajik,Ancient Greek,1
7246,4584,tajik,Arabic,134
7247,4584,tajik,Bactrian,1
7248,4584,tajik,Chinese,1
7249,4584,tajik,English,5
7250,4584,tajik,French,1
7251,4584,tajik,Persian,4
7252,4584,tajik,Russian,30
7253,4584,tajik,Turkic languages,4
7254,4584,tajik,Uzbek,1
7255,4588,takia,Bargam,1
7256,4594,taliabu,Old Javanese,1
7257,4600,talysh,Arabic,1
7258,4600,talysh,Azerbaijani,20
7259,4600,talysh,Persian,1
7260,4607,tamil,Ancient Greek,1
7261,4607,tamil,Arabic,10
7262,4607,tamil,Ardhamagadhi Prakrit,1
7263,4607,tamil,Austronesian languages,1
7264,4607,tamil,Burmese,1
7265,4607,tamil,Classical Persian,2
7266,4607,tamil,Classical Sanskrit,2
7267,4607,tamil,Dutch,3
7268,4607,tamil,English,46
7269,4607,tamil,German,1
7270,4607,tamil,Greek,1
7271,4607,tamil,Hebrew,1
7272,4607,tamil,Hindi,14
7273,4607,tamil,Maharastri Prakrit,9
7274,4607,tamil,Malay,4
7275,4607,tamil,Marathi,3
7276,4607,tamil,Old Marathi,2
7277,4607,tamil,Ottoman Turkish,1
7278,4607,tamil,Pali,5
7279,4607,tamil,Persian,5
7280,4607,tamil,Portuguese,6
7281,4607,tamil,Prakrit,2
7282,4607,tamil,Prakrit languages,2
7283,4607,tamil,Sanskrit,554
7284,4607,tamil,Sinhalese,1
7285,4607,tamil,Spanish,1
7286,4607,tamil,Telugu,6
7287,4607,tamil,Turkish,1
7288,4607,tamil,Urdu,55
7289,4615,tangam,English,1
7290,4619,tangut,Chinese,1
7291,4619,tangut,Middle Chinese,2
7292,4621,tanimuca-retuarã,Spanish,2
7293,4625,taos,English,2
7294,4625,taos,Spanish,5
7295,4633,tarantino,Latin,1
7296,4637,tarifit,Arabic,5
7297,4637,tarifit,Moroccan Arabic,8
7298,4637,tarifit,Spanish,1
7299,4638,tarok,Hausa,1
7300,4639,taroko,Chinese,1
7301,4639,taroko,English,1
7302,4639,taroko,Hokkien,1
7303,4639,taroko,Japanese,1
7304,4644,tashelhit,Arabic,12
7305,4644,tashelhit,Moroccan Arabic,2
7306,4646,tat,Armenian,1
7307,4646,tat,Azerbaijani,1
7308,4647,tataltepec chatino,Mixtec languages,1
7309,4647,tataltepec chatino,Spanish,12
7310,4649,tatar,Arabic,9
7311,4649,tatar,Armenian,1
7312,4649,tatar,English,6
7313,4649,tatar,Iranian languages,1
7314,4649,tatar,Ottoman Turkish,3
7315,4649,tatar,Persian,15
7316,4649,tatar,Russian,15
7317,4649,tatar,Spanish,1
7318,4649,tatar,Uyghur,1
7319,4654,tausug,Arabic,1
7320,4654,tausug,Classical Malay,1
7321,4654,tausug,Malay,9
7322,4654,tausug,Spanish,6
7323,4654,tausug,Tagalog,1
7324,4666,tboli,Malay,1
7325,4678,telugu,Ancient Greek,1
7326,4678,telugu,Arabic,2
7327,4678,telugu,Bengali,2
7328,4678,telugu,Classical Persian,6
7329,4678,telugu,Classical Sanskrit,3
7330,4678,telugu,Dutch,1
7331,4678,telugu,English,120
7332,4678,telugu,French,5
7333,4678,telugu,Hindi,25
7334,4678,telugu,Hindustani languages,3
7335,4678,telugu,Japanese,1
7336,4678,telugu,Kannada,2
7337,4678,telugu,Latin,2
7338,4678,telugu,Malayalam,1
7339,4678,telugu,Old Marathi,1
7340,4678,telugu,Persian,9
7341,4678,telugu,Portuguese,10
7342,4678,telugu,Prakrit,1
7343,4678,telugu,Prakrit languages,5
7344,4678,telugu,Sanskrit,492
7345,4678,telugu,Tamil,2
7346,4678,telugu,Turkish,1
7347,4678,telugu,Urdu,10
7348,4687,tengger,Javanese,2
7349,4690,teochew,Hokkien,2
7350,4691,teojomulco chatino,Spanish,4
7351,4693,tepecano,Spanish,1
7352,4694,tepeuxila cuicatec,Spanish,3
7353,4695,teposcolula mixtec,Classical Nahuatl,1
7354,4695,teposcolula mixtec,Nahuan languages,0
7355,4697,ter sami,Russian,4
7356,4702,teribe,English,1
7357,4702,teribe,Spanish,1
7358,4703,ternate,Arabic,1
7359,4703,ternate,Dutch,1
7360,4703,ternate,English,2
7361,4703,ternate,Indonesian,15
7362,4703,ternate,Malay,17
7363,4703,ternate,North Moluccan Malay,1
7364,4705,tetelcingo nahuatl,Classical Nahuatl,1
7365,4705,tetelcingo nahuatl,Spanish,137
7366,4707,tetum,Indonesian,2
7367,4707,tetum,Malay,3
7368,4707,tetum,Portuguese,38
7369,4707,tetum,Sotomense,1
7370,4712,tezoatlán mixtec,Spanish,16
7371,4713,thai,Angkorian Old Khmer,55
7372,4713,thai,Arabic,23
7373,4713,thai,Bengali,4
7374,4713,thai,Burmese,19
7375,4713,thai,Cantonese,17
7376,4713,thai,Catalan,1
7377,4713,thai,Chinese,14
7378,4713,thai,Chong,1
7379,4713,thai,Dutch,1
7380,4713,thai,Dzongkha,1
7381,4713,thai,Eastern Lawa,1
7382,4713,thai,English,1219
7383,4713,thai,French,43
7384,4713,thai,German,4
7385,4713,thai,Greek,1
7386,4713,thai,Gujarati,1
7387,4713,thai,Hainanese,4
7388,4713,thai,Hakka,4
7389,4713,thai,Hebrew,1
7390,4713,thai,Hindi,11
7391,4713,thai,Hokkien,48
7392,4713,thai,Indonesian,1
7393,4713,thai,Inuktitut,1
7394,4713,thai,Italian,6
7395,4713,thai,Japanese,38
7396,4713,thai,Javanese,9
7397,4713,thai,Khmer,121
7398,4713,thai,Korean,10
7399,4713,thai,Kuy,1
7400,4713,thai,Lao,1
7401,4713,thai,Latin,2
7402,4713,thai,L,1
7403,4713,thai,Malay,39
7404,4713,thai,Mandarin,15
7405,4713,thai,Middle Chinese,33
7406,4713,thai,Middle Dutch,1
7407,4713,thai,Middle Khmer,7
7408,4713,thai,Min Nan,29
7409,4713,thai,Mon,9
7410,4713,thai,Nepali,1
7411,4713,thai,Northern Thai,3
7412,4713,thai,Old Chinese,17
7413,4713,thai,Old Khmer,361
7414,4713,thai,Old Mon,7
7415,4713,thai,Pali,572
7416,4713,thai,Pattani Malay,1
7417,4713,thai,Persian,15
7418,4713,thai,Portuguese,13
7419,4713,thai,PreAngkorian Old Khmer,36
7420,4713,thai,ProtoMonKhmer,4
7421,4713,thai,Russian,9
7422,4713,thai,Sanskrit,696
7423,4713,thai,Shan,0
7424,4713,thai,Sinhalese,1
7425,4713,thai,Spanish,10
7426,4713,thai,Tai Na,0
7427,4713,thai,Tamil,11
7428,4713,thai,Teochew,106
7429,4713,thai,Tibetan,1
7430,4713,thai,Translingual,1
7431,4713,thai,Turkish,2
7432,4713,thai,Urdu,1
7433,4713,thai,Vietnamese,5
7434,4713,thai,Western Cham,1
