,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label,label_bin,DNN_logits,mbert_cos,xlm_cos,ass_bert_mbert_cos,indic_bert_cos,muril_cos,mbertxlm,mbertass_bert,mbertindic_bert,mbertmuril,xlmmbert,xlmass_bert,xlmindic_bert,xlmmuril,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,indic_bertmbert,indic_bertxlm,indic_bertass_bert,indic_bertmuril,murilmbert,murilxlm,murilass_bert,murilindic_bert,mbert_src_assbert_trg
1478,1478,1478,1478,1478,111,111,জল,জল,d͡ʑɔlɔ,zɔlɔ,Water,Water,0.5,0.25,0.052083333333333,0.052083333333333,0.6875,0.052083333333333,0,Bengali,Bengali,loan,1,-6.286775,0.99999988079071,1,0.45971941947937,0.99980616569519,1,0.9944246,-0.03934936,0.99976873,0.9999678,0.9999999,-0.039258666,0.9998057,1.0000001,0.9786153,0.9478325,0.9996569,0.999874,0.9983973,0.9976728,-0.036978506,0.99999607,0.9983259,0.9983217,-0.03706175,0.99994755,0.05278161
1479,1479,1479,1479,1479,286,286,রচনা,ৰচনা,rɔt͡ɕɔn̪a,ɹɔsɔna,Composition,essay,0.555555555555556,0.166666666666667,0.069444444444444,0.083333333333333,1.08333333333333,0.069444444444444,1,Bengali,Bengali,loan,1,6.3480306,0.809211254119873,0.504288852214813,0.30829244852066,0.998075187206268,0.999365866184235,0.5247313,-0.03309819,0.9982548,0.9993917,0.80931306,-0.032026514,0.9980755,0.999366,0.97273695,0.9357633,0.9994591,0.9998623,0.99195576,0.98137975,-0.036293685,0.9999413,0.9982892,0.9978666,-0.0370572,0.9999597,-0.07806643
1480,1480,1480,1480,1480,261,261,ইন্তেকাল,মৃত্যু,in̪t̪ekalɔ,mɽitzu,Death,Death,0.9,0.75,0.328125,0.369791666666667,3.375,0.354166666666667,7,Bengali,Bengali,synonym,0,-24.725819,0.868425071239471,0.615337729454041,0.408524483442307,0.999473750591278,0.9989133477211,0.6779774,-0.042848073,0.9991994,0.9992786,0.8686592,-0.04339312,0.99947685,0.99891865,0.975603,0.9347584,0.9994892,0.99991775,0.9974561,0.9976067,-0.03700388,0.99999094,0.9981004,0.9981377,-0.037006795,0.99994165,0.004246924
1482,1482,1482,1482,1482,92,92,চাঁদ,পোৱালী,t͡ɕãd̪ɔ,pʊwali,The moon,The puppy,1,0.833333333333333,0.399305555555555,0.4375,3.85416666666667,0.434027777777778,5,Bengali,Bengali,random,0,-10.621815,0.633954167366028,0.765685975551605,0.513259470462799,0.999066412448883,0.998660147190094,0.78495216,-0.03206502,0.9989955,0.9987029,0.63432527,-0.028286923,0.9990631,0.9986626,0.97868526,0.9565208,0.9998496,0.9998736,0.99654084,0.9939999,-0.035675477,0.99996966,0.99760175,0.99816704,-0.03699199,0.99990606,0.16862799
1483,1483,1483,1483,1483,299,299,শিল,ফেঁচা,ʃilɔ,pʰɛ̃sa,rock,owl,1,0.5,0.161458333333333,0.166666666666667,2.15625,0.161458333333333,5,Bengali,Bengali,random,0,-11.617238,0.825196027755737,0.77443653345108,0.530742764472961,0.999805748462677,0.997705459594727,0.8119577,-0.025295205,0.9997816,0.99839944,0.82566607,-0.020921197,0.999807,0.99771947,0.9822578,0.9716352,0.99987406,0.9997854,0.9978766,0.9983304,-0.036930304,0.9999954,0.99703705,0.99768865,-0.036996707,0.9998787,0.046817936
1484,1484,1484,1484,1484,112,112,জানা,জনা,d͡ʑan̪a,zɔna,To know,know,0.714285714285714,0.25,0.104166666666667,0.104166666666667,1.1875,0.104166666666667,1,Bengali,Bengali,loan,1,3.6560159,0.925087094306946,0.529852628707886,0.441032946109772,0.999594211578369,0.999939441680908,0.67950046,-0.040390268,0.9995666,0.99993145,0.92534876,-0.03576332,0.9995948,0.99994016,0.9883486,0.9736998,0.9999047,0.99995685,0.99832,0.9979205,-0.036954235,0.9999949,0.99830484,0.99838364,-0.037073556,0.9999424,0.025271626
1486,1486,1486,1486,1486,219,219,বিলাই,বিলৈ,bilai,bilɔɪ,distribute,to the b,0.4,0,0.041666666666667,0.041666666666667,0.4,0.041666666666667,2,Bengali,Bengali,loan,1,4.2888193,0.925544440746307,0.791719853878021,0.518439471721649,0.99799519777298,0.999263525009155,0.8387016,-0.03788755,0.99904454,0.9994891,0.92572093,-0.039626952,0.99800247,0.99926513,0.9893843,0.95083714,0.9999387,0.9999086,0.99399066,0.98808676,-0.038354866,0.99997103,0.99814403,0.99757856,-0.036903843,0.9999453,0.056679346
1490,1490,1490,1490,1490,194,194,ফণী,ফণী,ɸɔni,pʰɔni,comb,comb,0.4,0,0.026041666666667,0.03125,0.34375,0.026041666666667,0,Bengali,Bengali,loan,1,3.3115482,0.999999761581421,1,0.505323886871338,0.99970817565918,1,0.97026217,-0.04983157,0.9997628,0.9998716,0.9999974,-0.048574507,0.9997102,0.9999999,0.9844823,0.9385421,0.9998778,0.9999096,0.997617,0.997772,-0.037304,0.9999854,0.9983618,0.99835604,-0.037085027,0.9999478,-0.005241215
1494,1494,1494,1494,1494,283,283,রাং,ৰাং,raŋ,ɹaŋ,Rang,Rang,0.333333333333333,0,0.055555555555556,0.083333333333333,1.16666666666667,0.055555555555556,1,Bengali,Bengali,loan,1,0.15780234,0.788816630840302,0.7213094830513,0.475419849157333,0.99670422077179,0.999850928783417,0.75335735,-0.04361076,0.9978696,0.9998493,0.78914714,-0.045569442,0.99671525,0.9998509,0.9801589,0.9671286,0.9999149,0.9999271,0.9938141,0.98709464,-0.03776399,0.999885,0.9980782,0.99796516,-0.037023526,0.9999354,0.085542895
1496,1496,1496,1496,1496,258,258,মিষ্টি,মিঠা,miʃʈi,mitʰa,Sweet,sweet,0.6,0.2,0.216666666666667,0.233333333333333,1.8,0.233333333333333,4,Bengali,Bengali,loan,1,4.8427963,0.919335961341858,0.756468892097473,0.511344194412231,0.999803960323334,0.999873578548431,0.80402017,-0.035758793,0.9997797,0.9997386,0.9194382,-0.03662815,0.9998049,0.99987376,0.9939963,0.9789578,0.99987125,0.9999127,0.9978566,0.99521935,-0.036645927,0.9999936,0.9983007,0.9984088,-0.037107028,0.99994284,0.08604724
1498,1498,1498,1498,1498,34,34,একলা,এক,ekɔla,ɛk,Alone,One,0.8,0.6,0.55,0.608333333333333,4.4,0.608333333333333,2,Bengali,Bengali,loan,1,7.5030675,0.920540452003479,0.628900945186615,0.457190454006195,0.997236549854279,0.999457597732544,0.75979924,-0.035010263,0.9987024,0.9995848,0.9206775,-0.040101305,0.9972464,0.99945796,0.9844887,0.9654119,0.9998325,0.9999464,0.99720687,0.9893378,-0.0366662,0.999967,0.99837357,0.99806905,-0.036988754,0.9999453,0.0033030696
1500,1500,1500,1500,1500,102,102,চাকা,চাক,t͡ɕaka,sak,The wheel,Wheels,0.666666666666667,0.5,0.276041666666667,0.302083333333333,2.5,0.302083333333333,1,Bengali,Bengali,loan,1,3.7400928,0.918531060218811,0.886283457279205,0.523352682590485,0.999361157417297,0.999497771263123,0.90351474,-0.036894873,0.9994502,0.9995767,0.91901016,-0.036321178,0.99936247,0.9995002,0.9815928,0.95749927,0.9996563,0.9999251,0.9975213,0.99611896,-0.03693527,0.99999475,0.99812496,0.9984562,-0.03711372,0.9999306,0.0906321
1501,1501,1501,1501,1501,149,149,দুগ্ধ,সময়,d̪uɡɔd̪ʱɔ,xɔmɔjɔ,Milk,Time,0.777777777777778,0.5,0.152777777777778,0.159722222222222,2.625,0.152777777777778,5,Bengali,Bengali,random,0,-8.338589,0.678096473217011,0.682421565055847,0.459272414445877,0.999264478683472,0.999323070049286,0.731757,-0.032331154,0.9993092,0.99938434,0.68140054,-0.034145035,0.9992578,0.99932635,0.98068964,0.96026766,0.99972415,0.9999627,0.99837166,0.99357814,-0.036441777,0.9999254,0.99827397,0.99850506,-0.037095506,0.99993736,0.01833274
1503,1503,1503,1503,1503,293,293,শনিবার,গোল,ʃɔn̪ibar,gʊl,Saturday,Round,1,0.714285714285714,0.663690476190476,0.744047619047619,5.46428571428571,0.738095238095238,6,Bengali,Bengali,random,0,-12.906304,0.860676884651184,0.65644645690918,0.511247575283051,0.999515056610107,0.99969619512558,0.7215393,-0.041553296,0.9993861,0.9997396,0.86094594,-0.038707174,0.99951595,0.9996969,0.9795478,0.9593599,0.99989676,0.999838,0.998093,0.9954419,-0.036794476,0.9999859,0.9981469,0.99815273,-0.037046313,0.9999465,0.051843997
1505,1505,1505,1505,1505,223,223,কর্কোটক,বেল,kɔrkoʈɔkɔ,bɛl,Cancer,Bell,1,0.777777777777778,0.645833333333333,0.722222222222222,5.36111111111111,0.712962962962963,7,Bengali,Bengali,synonym,0,-20.516335,0.894184708595276,0.507862865924835,0.491264641284943,0.9943488240242,0.997981071472168,0.56755865,-0.02903364,0.9972973,0.99871135,0.89429873,-0.026895415,0.9943612,0.99798495,0.97818565,0.9227181,0.99984384,0.9999157,0.9907054,0.97605515,-0.03715268,0.99963546,0.998604,0.9968934,-0.036969144,0.99997634,0.044049416
1507,1507,1507,1507,1507,332,332,হাত,হাত,ɦat̪,ɦat,Hand,Hand,0.25,0,0.013888888888889,0.013888888888889,0.083333333333333,0.013888888888889,0,Bengali,Bengali,loan,1,-0.08172977,0.999999701976776,1,0.512699842453003,0.998197913169861,1,0.98868585,-0.047990188,0.99865156,0.99996847,0.99999917,-0.04790185,0.9981977,1.0000001,0.9905125,0.979545,0.99981916,0.99987984,0.9967126,0.99331546,-0.036631778,0.99995756,0.9983368,0.9983446,-0.037103027,0.9999478,0.044838812
1508,1508,1508,1508,1508,38,38,কথা,পুত,kɔt̪ʰa,put,Talk,Put,0.833333333333333,0.5,0.317708333333333,0.34375,2.75,0.34375,3,Bengali,Bengali,random,0,-7.092933,0.789614379405975,0.705768883228302,0.507517337799072,0.999270677566528,0.998976588249206,0.72473216,-0.038739342,0.9995798,0.9992269,0.7898807,-0.03759119,0.99927294,0.9989803,0.9698808,0.9294481,0.9997858,0.99995744,0.9981568,0.9972612,-0.037672322,0.99999017,0.99754715,0.9979346,-0.03700941,0.9999143,0.05381029
1510,1510,1510,1510,1510,89,89,বাজা,চলা,bad͡ʑa,sɔla,Play,To walk,0.833333333333333,0.5,0.161458333333333,0.166666666666667,2.34375,0.161458333333333,3,Bengali,Bengali,synonym,0,-12.731037,0.874652743339539,0.828124165534973,0.428426653146744,0.998955607414246,0.99891072511673,0.8746891,-0.031397436,0.99886787,0.9995184,0.8754729,-0.032352887,0.99895966,0.9989272,0.9787247,0.9339428,0.9997516,0.99981666,0.9973419,0.99534,-0.036795564,0.9999914,0.9986197,0.99769795,-0.037026264,0.9999681,0.04350764
1511,1511,1511,1511,1511,96,96,চান,বঙালী,t͡ɕan̪,bɔŋali,Want,Bengali,0.833333333333333,0.666666666666667,0.520833333333333,0.576388888888889,4.47916666666667,0.572916666666667,4,Bengali,Bengali,random,0,-6.648962,0.784830689430237,0.601819038391113,0.491321176290512,0.997304797172546,0.999449074268341,0.6564858,-0.036774367,0.9976737,0.9994856,0.7850521,-0.036419533,0.997309,0.99944913,0.9588443,0.9541624,0.9998968,0.99989504,0.99453694,0.9850742,-0.037239093,0.99992836,0.99810994,0.9983438,-0.037041087,0.9999322,0.13017373
1512,1512,1512,1512,1512,97,97,চান,ধোঁৱা,t͡ɕan̪,dʰʊ̃wa,Want,smoke,1,0.75,0.427083333333333,0.46875,4.71875,0.453125,5,Bengali,Bengali,random,0,-3.5441923,0.720481872558594,0.581665933132172,0.491323351860046,0.999620199203491,0.994871020317077,0.64151037,-0.033114325,0.9996746,0.995858,0.7207577,-0.03317198,0.99962044,0.99488,0.97351426,0.95441186,0.9999582,0.9998176,0.99610615,0.99527323,-0.03720638,0.9999896,0.9960561,0.9969399,-0.036793947,0.99986494,0.13017371
1516,1516,1516,1516,1516,252,252,মাতা,মঙলবাৰ,mat̪a,mɔŋɔlɔbaɹ,Mother,It's Tuesday,0.777777777777778,0.666666666666667,0.537037037037037,0.592592592592593,4.375,0.590277777777778,4,Bengali,Bengali,random,0,-10.282399,0.876445472240448,0.537480115890503,0.432944744825363,0.99910581111908,0.993451178073883,0.57157373,-0.033352986,0.99936914,0.99599653,0.87661064,-0.03345511,0.99911153,0.99346584,0.97779757,0.9340985,0.9994478,0.9997946,0.99485475,0.99278975,-0.036899257,0.9999324,0.9961685,0.99677086,-0.03690558,0.9998439,0.005431605
1521,1521,1521,1521,1521,217,217,বিজ্ঞান,বিজ্ঞান,bid͡ʑnan̪,biznan,Science,Science,0.444444444444444,0.166666666666667,0.041666666666667,0.041666666666667,0.5,0.041666666666667,0,Bengali,Bengali,loan,1,7.105305,0.99999988079071,0.999999701976776,0.436041235923767,0.999977350234985,1,0.99463814,-0.030419854,0.99991393,0.99998134,0.9999973,-0.03056366,0.99997723,0.99999994,0.9822308,0.94252336,0.9998219,0.99972177,0.9978378,0.9964653,-0.036764644,0.99999565,0.9980484,0.9980843,-0.037008632,0.9999448,0.09229897
1523,1523,1523,1523,1523,112,112,জেঠ,মাছ,d͡ʑeʈʰɔ,mas,Jeth,Fish,1,0.5,0.34375,0.375,3.65625,0.369791666666667,3,Bengali,Bengali,random,0,-9.87142,0.792378842830658,0.671450436115265,0.484657555818558,0.999427139759064,0.998369038105011,0.72656804,-0.030203467,0.9995115,0.99881345,0.7925142,-0.032115713,0.99942803,0.9983732,0.98338777,0.9530649,0.9999644,0.99984556,0.998543,0.99478203,-0.03668944,0.99993604,0.9985563,0.9977323,-0.03699425,0.9999664,0.005654251
1524,1524,1524,1524,1524,139,139,ধন,টাকা,d̪ʱɔn̪ɔ,taka,money,Money,1,0.25,0.182291666666667,0.1875,2.21875,0.182291666666667,4,Bengali,Bengali,synonym,0,-12.60433,0.867142260074616,0.827293455600739,0.523380041122437,0.998813629150391,0.999814987182617,0.8555713,-0.04259067,0.99902356,0.999796,0.8672875,-0.041430507,0.998816,0.9998152,0.9823756,0.9562288,0.999643,0.9998453,0.9961592,0.99233556,-0.037147295,0.9999889,0.99837124,0.99823654,-0.03705817,0.99995136,0.010482972
1525,1525,1525,1525,1525,205,205,বাঘ,বাউল,bagʱɔ,baul,Tiger,Bowl,0.6,0.25,0.260416666666667,0.28125,2.125,0.28125,2,Bengali,Bengali,random,0,-7.611365,0.813141047954559,0.741530120372772,0.538463354110718,0.999913692474365,0.999910295009613,0.7853439,-0.042099196,0.999797,0.9998127,0.81315637,-0.0465755,0.9999167,0.9999091,0.9790165,0.9761025,0.999964,0.9999393,0.9970263,0.9957276,-0.037225522,0.99999267,0.9983096,0.9983994,-0.037089072,0.99994236,0.14477128
1526,1526,1526,1526,1526,63,63,কেলা,চাকা,kela,saka,The banana,The wheel,0.75,0.5,0.15625,0.166666666666667,2.375,0.15625,3,Bengali,Bengali,random,0,-6.656485,0.866142809391022,0.735519289970398,0.513075590133667,0.999038398265839,0.998608827590942,0.81888306,-0.03496929,0.9995357,0.9991028,0.8664645,-0.032923397,0.99904704,0.9986155,0.9778272,0.9487257,0.99969125,0.9998841,0.99823344,0.9931788,-0.036788218,0.99993926,0.99862885,0.9975736,-0.0370508,0.99997044,0.0065569263
1528,1528,1528,1528,1528,210,210,বান,বাঘ,ban̪,bagʱ,The flood,Tiger,0.5,0.333333333333333,0.305555555555555,0.333333333333333,2.41666666666667,0.333333333333333,1,Bengali,Bengali,random,0,-2.0796597,0.860514938831329,0.650166928768158,0.415289461612701,0.999276757240295,0.999308109283447,0.7157353,-0.04510138,0.9993926,0.9996386,0.8607162,-0.04600867,0.99928,0.9993093,0.9833838,0.96458185,0.9999051,0.9997637,0.9972663,0.9959072,-0.03703318,0.99999326,0.99828386,0.99805367,-0.037071936,0.99995494,0.13243428
1532,1532,1532,1532,1532,50,50,কাছ,ভজা,kat͡ɕʰ,bʰɔza,Near,Fried,1,0.75,0.401041666666667,0.427083333333333,3.6875,0.427083333333333,3,Bengali,Bengali,random,0,-6.143515,0.785929799079895,0.596124172210693,0.470677375793457,0.999415993690491,0.9983771443367,0.61994404,-0.029057443,0.99962676,0.99921745,0.7862706,-0.02432836,0.99942046,0.9983837,0.98070616,0.94481647,0.9996485,0.9999093,0.99442106,0.99452925,-0.03710809,0.99997354,0.99749285,0.9980743,-0.036981624,0.9999069,0.067499265
1535,1535,1535,1535,1535,139,139,তেল,ভাষা,t̪elɔ,bʰaxa,Oil,Language,1,0.5,0.177083333333333,0.1875,2.1875,0.177083333333333,4,Bengali,Bengali,random,0,-9.535407,0.759748816490173,0.763575494289398,0.509827733039856,0.99889463186264,0.999898374080658,0.7964617,-0.046612944,0.9990702,0.9998954,0.7604391,-0.044067606,0.99890184,0.9998987,0.97210807,0.94126505,0.99987847,0.999906,0.9982133,0.9948175,-0.038279146,0.9999927,0.99830043,0.9983638,-0.03704804,0.99994457,0.15341637
1538,1538,1538,1538,1538,126,126,ঠেং,টকা,ʈʰeŋ,tɔka,The tail,Money,1,0.5,0.307291666666667,0.333333333333333,3,0.333333333333333,3,Bengali,Bengali,loan,1,6.426685,0.893164753913879,0.681037485599518,0.576411724090576,0.999870538711548,0.999771058559418,0.69987786,-0.036874153,0.999882,0.9997939,0.89323163,-0.037456255,0.9998709,0.99977136,0.9805808,0.9720749,0.9998891,0.99991345,0.99626535,0.9928581,-0.037041724,0.9999901,0.9984544,0.99831676,-0.037116475,0.99995005,0.037447184
1539,1539,1539,1539,1539,312,312,সমান,তিতা,ʃɔman̪,tita,Equal,bitter,0.833333333333333,0.4,0.2875,0.308333333333333,2.925,0.304166666666667,4,Bengali,Bengali,random,0,-12.750661,0.922183632850647,0.593141257762909,0.474136084318161,0.999657452106476,0.999161303043366,0.7521408,-0.03770311,0.99970436,0.99976397,0.9222625,-0.03965373,0.99965817,0.9991641,0.9766646,0.9720825,0.9998015,0.99991524,0.99724317,0.9975176,-0.036832277,0.999989,0.9977286,0.998163,-0.03702253,0.9999142,0.021657474
1541,1541,1541,1541,1541,28,28,উপত্যকা,উপত্যকা,upɔt̪d͡zɔka,upɔtzɔka,Valley,Valley,0.272727272727273,0.125,0.015625,0.015625,0.21875,0.015625,0,Bengali,Bengali,loan,1,10.383654,0.999999761581421,0.999999582767487,0.407323449850082,0.999877333641052,1,0.978024,-0.013887456,0.99961793,0.99991775,0.9999943,-0.006011226,0.9998752,1,0.975865,0.96623486,0.9996674,0.99955577,0.99742466,0.99626076,-0.03682708,0.9999953,0.9983154,0.99833465,-0.037067734,0.99994755,0.036012582
1544,1544,1544,1544,1544,313,313,সমানে,কোটি,ʃɔman̪e,kʊti,Equally,Crores,1,0.666666666666667,0.371527777777778,0.409722222222222,3.52083333333333,0.40625,5,Bengali,Bengali,random,0,-1.0034375,0.887654483318329,0.63580322265625,0.447108894586563,0.999566912651062,0.999890148639679,0.75895834,-0.035013665,0.99930066,0.999895,0.88785565,-0.03663405,0.9995676,0.99989027,0.9833137,0.9524975,0.9999495,0.99993235,0.99781376,0.9940556,-0.037026,0.99999535,0.9983018,0.99831784,-0.037089128,0.9999473,0.02371364
1545,1545,1545,1545,1545,260,260,ওফাত,মৃত্যু,oɸat̪,mɽitzu,Ofat,Death,0.833333333333333,0.666666666666667,0.434027777777778,0.493055555555555,4.6875,0.465277777777778,6,Bengali,Bengali,synonym,0,-13.548044,0.83116865158081,0.59229302406311,0.556341350078583,0.999053239822388,0.998937845230102,0.6627519,-0.042609498,0.9991387,0.99944496,0.831532,-0.043382827,0.9990597,0.99894625,0.9802802,0.96334124,0.9997162,0.9999422,0.99798274,0.995849,-0.03687988,0.9999825,0.998257,0.9979487,-0.03696637,0.9999537,-0.0008098339
1546,1546,1546,1546,1546,319,319,সহা,সহা,ʃɔɦa,xɔɦa,Saha,Saha,0.25,0.25,0.036458333333333,0.041666666666667,0.40625,0.036458333333333,0,Bengali,Bengali,loan,1,4.298429,0.99999988079071,1,0.399282038211823,0.999918103218079,1,0.9841912,-0.03899009,0.9996114,0.9998937,0.9999987,-0.038162425,0.9999181,0.9999999,0.98058426,0.95724523,0.9996807,0.9998638,0.9949136,0.9870787,-0.036464028,0.99995697,0.9981234,0.9979092,-0.036964625,0.99994004,0.06944224
1547,1547,1547,1547,1547,284,284,রচনা,ভাৰত,rɔt͡ɕɔn̪a,bʰaɹɔtɔ,Composition,India,0.888888888888889,0.5,0.197916666666667,0.215277777777778,3.22916666666667,0.197916666666667,4,Bengali,Bengali,random,0,-5.325938,0.78828775882721,0.517894685268402,0.308283895254135,0.999716281890869,0.999224364757538,0.51812613,-0.034636017,0.9993928,0.9993516,0.7886965,-0.03404218,0.9997164,0.99922454,0.96720994,0.9243996,0.9997607,0.99986005,0.99759495,0.99580765,-0.037400804,0.9999935,0.99826074,0.99786067,-0.037052132,0.9999589,-0.07806643
1549,1549,1549,1549,1549,124,124,কমল,জল,kɔmɔlɔ,zɔlɔ,Lotus,Water,0.5,0.5,0.336805555555556,0.375,2.97916666666667,0.371527777777778,2,Bengali,Bengali,synonym,0,-15.174584,0.921127319335938,0.70759505033493,0.521681666374207,0.99943596124649,0.99939101934433,0.80948603,-0.03750696,0.99941075,0.9997319,0.9213319,-0.036372937,0.99944276,0.99939644,0.97858423,0.95095503,0.99985886,0.99988693,0.9985955,0.9979611,-0.03701186,0.99999565,0.99814564,0.9981184,-0.03705103,0.9999496,-0.029555291
1550,1550,1550,1550,1550,26,26,উট,উট,uʈɔ,ut,The camel,The camel,0.666666666666667,0.333333333333333,0.3125,0.347222222222222,2.58333333333333,0.347222222222222,0,Bengali,Bengali,loan,1,4.7953873,0.99999988079071,1,0.525449216365814,0.999641418457031,1,0.98439366,-0.03747868,0.9984844,0.99979305,0.99999654,-0.04539817,0.99964,1,0.98538303,0.9650961,0.99916387,0.99988246,0.99589413,0.9959446,-0.038132094,0.99997807,0.99834657,0.9983609,-0.037086807,0.999948,-0.0084049385
1551,1551,1551,1551,1551,29,29,কৃশানু,অগ্নি,kɽiʃan̪u,ɔgni,Krishanu,Fire,0.875,0.571428571428571,0.553571428571429,0.619047619047619,4.64285714285714,0.619047619047619,5,Bengali,Bengali,synonym,0,-7.9932547,0.91655683517456,0.728181660175324,0.444938629865646,0.999695718288422,0.996168553829193,0.8103031,-0.03567845,0.9993968,0.9973871,0.9168412,-0.03201971,0.9996978,0.9961907,0.9877635,0.94525015,0.99978536,0.9998596,0.9968029,0.9947372,-0.036889628,0.9999941,0.99837583,0.996226,-0.036918677,0.9999782,0.02536049
1552,1552,1552,1552,1552,240,240,মই,বস্তু,mi,bɔxtu,I,Objects,1,0.8,0.583333333333333,0.641666666666667,5.15,0.641666666666667,5,Bengali,Bengali,random,0,-12.194355,0.731504261493683,0.651501774787903,0.372208654880524,0.999013543128967,0.999722540378571,0.69087243,-0.03298075,0.99951565,0.9996532,0.73333555,-0.038319297,0.9990252,0.99972177,0.985334,0.96705276,0.9998285,0.99989104,0.9979357,0.9967686,-0.03605321,0.9999932,0.998184,0.99821234,-0.037062116,0.9999467,0.0055372035
1553,1553,1553,1553,1553,254,254,মাতা,মাতা,mat̪a,mata,Mother,Mother,0.2,0,0.010416666666667,0.010416666666667,0.0625,0.010416666666667,0,Bengali,Bengali,loan,1,1.6917951,0.999999761581421,1,0.432943910360336,0.999902367591858,1,0.99538845,-0.034602616,0.99995035,0.99998903,0.9999997,-0.034294233,0.9999024,1,0.9891454,0.940446,0.9999256,0.99986064,0.99866015,0.9977132,-0.037070386,0.99999344,0.9983786,0.99839735,-0.0371114,0.9999483,0.005431626
