,loan_word,original_word,loan_word_epitran,original_word_epitran,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
2266,हमशक्ल,ھمشکل,ɦəmʃəklə,ھmʃkl,4,4,3.5833333333333335,4.0,29.0,0.5,1
2267,बक्कम,تراشه,bəkkəm,trɒʃh,6,6,2.0833333333333335,2.4166666666666665,29.125,1.0,0
2268,फ़िक्र,فکر,fikrə,fkr,2,2,1.7916666666666667,2.0,14.5,0.4,1
2269,हलक़ा,حلقه,ɦəlqaː,hlɣh,5,2,1.3125,1.4583333333333335,14.875,0.8333333333333334,1
2270,हज़ार,کرایه,ɦəzaːr,krɒjh,6,3,1.2708333333333333,1.625,24.125,1.0,0
2271,मस्ताना,مستانه,məstaːnaː,mstɒnh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.5555555555555556,1
2272,मुक़र्रर,نقاب,muqrrər,nɣɒb,7,5,3.1875000000000004,3.75,31.0,1.0,0
2273,दावा,دعوی,daːvaː,dʔvj,4,2,0.5,0.5833333333333333,8.75,0.6666666666666666,1
2274,रहम,رحم,rəɦəm,rhm,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
2275,निसार,نثار,nisaːr,nsɒr,3,1,1.0208333333333335,1.125,8.75,0.5,1
2276,स्याही,سیاهی,sjaːɦiː,sjɒhj,5,1,0.29166666666666663,0.3333333333333333,4.625,0.7142857142857143,1
2277,शलगम,چراغ,ʃəlɡəm,t͡ʃrɒɣ,6,4,2.4166666666666665,2.708333333333333,24.25,1.0,0
2278,बदनाम,سرای,bədnaːm,srɒj,7,4,2.4166666666666665,2.7083333333333335,24.75,1.0,0
2279,सिलसिला,سلسله,silsilaː,slslh,4,3,2.041666666666667,2.2916666666666665,20.125,0.5,1
2280,तजुर्बा,انار,təd͡ʒurbaː,ɒnɒr,9,4,3.1666666666666665,3.458333333333333,28.25,0.9,0
2281,फ़िरंगी,فرنگی,firəŋɡiː,frŋj,5,4,2.8125,3.1666666666666665,24.625,0.625,1
2282,मस्ती,مستی,məstiː,mstj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
2283,बा-,با,baː-,bɒ,3,0,0.125,0.125,1.5,0.75,1
2284,चरागाह,چراگاه,t͡ʃəraːɡaːɦ,t͡ʃrɒɡɒh,6,1,1.1875000000000002,1.2916666666666667,10.5,0.5454545454545454,1
2285,मुर्दार,مردار,murdaːr,mrdɒr,3,1,1.0208333333333335,1.125,8.75,0.42857142857142855,1
2286,बेज़बान,بیزبان,bezbaːn,bjzbɒn,3,1,0.25,0.29166666666666663,4.375,0.42857142857142855,1
2287,ज़लज़ला,بازیچه,zəlzəlaː,bɒzjt͡ʃh,8,5,1.8958333333333335,2.083333333333333,24.625,1.0,0
2288,सिफ़ारतख़ाना,پیاز,sifaːrtəxaːnaː,پjɒz,14,9,7.458333333333333,8.333333333333334,63.125,1.0,0
2289,-ईन,پروانگی,-iːn,پrvɒŋj,6,3,3.0416666666666665,3.416666666666667,26.375,1.0,0
2290,पैकार,پای‌کار,pæːkaːr,پɒj‌kɒr,6,2,0.75,0.8333333333333333,15.0,0.8571428571428571,1
2291,ख़ुशहाल,خوشحال,xuʃɦaːl,xvʃhɒl,4,1,0.4791666666666667,0.5416666666666667,9.75,0.5714285714285714,1
2292,किशमिश,کشمش,kiʃmiʃ,kʃmʃ,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
2293,ख़लक़,شکر,xələq,ʃkr,5,4,2.354166666666667,2.7083333333333335,25.75,1.0,0
2294,बंदा,عرق,bəndaː,ʔrɣ,6,5,2.4375000000000004,2.75,24.5,1.0,0
2295,अंदर,خزانه,ndər,xzɒnh,5,2,1.5833333333333335,1.7916666666666667,17.75,1.0,0
2296,ज़िम्मेदारी,پنجه,zimmedaːriː,پnd͡ʒh,10,8,5.8125,6.541666666666667,48.25,0.9090909090909091,0
2297,रास्ता,جایگاه,raːstaː,d͡ʒɒjɡɒh,8,4,1.8958333333333333,2.125,23.25,1.0,0
2298,जलवा,بد‌نام,d͡ʒəlvaː,bd‌nɒm,8,5,1.3125,1.5,26.375,1.0,0
2299,आक़ा,آقا,aːqaː,ɒɣɒ,5,0,0.375,0.375,4.75,1.0,1
2300,बंदरगाह,بندرگاه,bəndrəɡaːɦ,bndrɡɒh,5,2,1.9583333333333335,2.1666666666666665,16.25,0.5,1
2301,निवाला,او,nivaːlaː,ɒv,7,4,3.7916666666666665,4.166666666666667,31.0,0.875,0
2302,कीमिया,راسته,kiːmijaː,rɒsth,8,4,2.166666666666667,2.4583333333333335,31.5,1.0,0
2303,फ़ीसद,چلغوزه,fiːsəd,t͡ʃlɣvzh,8,5,2.0,2.291666666666667,27.875,1.0,0
2304,बुत-ख़ाना,کبوتر,butə-xaːnaː,kbvtr,10,7,3.7083333333333335,4.208333333333333,37.0,0.9090909090909091,0
2305,पेचकस,بند و بست,pet͡ʃkəs,bnd v bst,8,5,1.9583333333333333,2.1666666666666665,26.5,0.8888888888888888,0
2306,ज़र,زر,zər,zr,1,1,0.8958333333333334,1.0,7.25,0.3333333333333333,1
2307,आशना,آشنا,aːʃnaː,ɒʃnɒ,4,0,0.25,0.25,3.0,0.6666666666666666,1
2308,हाल,مثنوی,ɦaːl,msnvj,5,4,2.4583333333333335,2.7083333333333335,27.25,1.0,0
2309,जारी,جاری,d͡ʒaːriː,d͡ʒɒrj,4,1,0.25,0.29166666666666663,4.375,0.5,1
2310,मरहूम,مرحوم,mərɦuːm,mrhvm,4,2,1.2916666666666667,1.4583333333333335,16.0,0.5714285714285714,1
2311,मस्ती,رمضان,məstiː,rmzɒn,6,4,1.3958333333333333,1.6666666666666667,26.75,1.0,0
2312,सवार,سوار,səvaːr,svɒr,3,1,1.0208333333333335,1.125,8.75,0.5,1
2313,अफ़्ग़ानिस्तान,جهاز,afɣaːnistaːn,d͡ʒhɒz,12,7,6.020833333333334,6.625,51.75,1.0,0
2314,सख़्त,پروانه,səxtə,پrvɒnh,6,5,1.1041666666666665,1.3333333333333333,25.125,1.0,0
2315,आसान,آسان,aːsaːn,ɒsɒn,4,0,0.25,0.25,3.0,0.6666666666666666,1
2316,मनहूस,منحوس,mənɦuːs,mnhvs,4,2,1.2916666666666667,1.4583333333333335,16.0,0.5714285714285714,1
2317,बहाउल्लाह,بهاءالله,bəɦaːullaːɦ,bhɒءɒllh,8,2,2.125,2.3333333333333335,18.0,0.7272727272727273,1
2318,जुनून,حلوا,d͡ʒunuːn,hlvɒ,8,4,1.9583333333333335,2.166666666666667,25.875,1.0,0
2319,पाजामा,پايجامه / پاجامه,paːd͡ʒaːmaː,پɒيd͡ʒɒmh / پɒd͡ʒɒmh,17,6,4.229166666666667,4.666666666666667,40.0,0.85,1
2320,दुश्वार,وصیت,duʃvaːr,vsjt,6,5,2.479166666666667,2.833333333333333,25.625,0.8571428571428571,0
2321,परवानगी,شکار,pərvaːnɡiː,ʃkɒr,10,7,4.270833333333334,4.875,39.0,1.0,0
2322,बेदख़ली,میر,bedxəliː,mjr,8,6,3.9375000000000004,4.458333333333333,35.875,1.0,0
2323,सूरत,صورت,suːrət,svrt,3,2,1.25,1.4166666666666667,15.75,0.5,1
2324,चिलम,چلم,t͡ʃiləm,t͡ʃlm,2,2,1.7916666666666667,2.0,14.5,0.2857142857142857,1
2325,काग़ज़,شاهی,kaːɣəz,ʃɒhj,6,4,1.5625,1.7083333333333335,18.0,1.0,0
2326,दारचीनी,دارچین,daːrt͡ʃiːniː,dɒrt͡ʃjn,6,2,1.1458333333333335,1.2916666666666665,11.625,0.5,1
2327,रवाना,سادگی,rəvaːnaː,sɒdɡj,8,5,1.833333333333333,2.125,22.5,1.0,0
2328,प्यादा,پیاده,pjaːdaː,پjɒdh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.7142857142857143,1
2329,शाल,शाल,ʃaːl,शाल,4,3,2.7291666666666665,3.0,21.75,1.0,1
2330,गंदगी,گندگی,ɡəndɡiː,ɡndɡj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.42857142857142855,1
2331,तमग़ा,تمغا,təmɣaː,tmɣɒ,3,1,1.0208333333333335,1.125,8.75,0.5,1
2332,नरम,نرم,nərəm,nrm,2,2,1.7916666666666667,2.0,14.5,0.4,1
2333,-आना,ـانه,-aːnaː,ـɒnh,5,1,0.375,0.4166666666666667,7.125,0.8333333333333334,1
2334,नवीद,خانگی,nəviːd,xɒŋj,6,4,1.8333333333333335,2.0,22.875,1.0,0
2335,बाबत,با,baːbət,bɒ,5,3,2.8333333333333335,3.125,23.0,0.8333333333333334,0
2336,पाश,پاشیدن,paːʃ,پɒʃjdn,6,4,2.375,2.625,23.0,1.0,1
2337,मर्दाना,مردانه,mərdaːnaː,mrdɒnh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.5555555555555556,1
2338,शहज़ादा,چاشنی,ʃəɦzaːdaː,t͡ʃɒʃnj,9,5,2.416666666666667,2.6666666666666665,24.625,1.0,0
2339,दर्ज,تخت,dərd͡ʒə,txt,7,3,2.1875,2.5,20.625,1.0,0
2340,रोज़मर्रा,روزمره,rozmərraː,rvzmrh,5,3,2.291666666666667,2.6666666666666665,24.875,0.5555555555555556,1
2341,ग़रीबी,گذاره,ɣəriːbiː,ɡzɒrh,8,4,1.7916666666666665,2.125,24.5,1.0,0
2342,लद्दाख़,لداخ,ləddaːx,ldɒx,4,2,1.9375,2.125,16.0,0.5714285714285714,1
2343,दिलचस्प,دلچسپ,dilt͡ʃəspə,dlt͡ʃsپ,4,4,3.5833333333333335,4.0,29.0,0.4,1
2344,शुबहा,شامیانه,ʃubɦaː,ʃɒmjɒnh,6,3,2.2291666666666665,2.4166666666666665,22.5,0.8571428571428571,0
2345,गुंजाइश,إِبْتِدَائِيّ,ɡuɲd͡ʒaːiʃ,ɒeٕbْtedæɒيeʔيّ,14,7,3.8541666666666665,4.208333333333333,44.75,0.9333333333333333,0
2346,आज़ाद,جهانگیر,aːzaːd,d͡ʒhɒŋjr,8,5,2.625,2.9583333333333335,29.5,1.0,0
2347,जेब,کارگاه,d͡ʒeb,kɒrɡɒh,6,4,3.1458333333333335,3.541666666666667,27.625,1.0,0
2348,पेश,پیش,peʃ,پjʃ,2,2,1.0208333333333335,1.1666666666666667,10.125,0.6666666666666666,1
2349,ख़्वाब,خواب,xvaːb,xvɒb,2,0,0.125,0.125,1.5,0.4,1
2350,हंगामा,هنگامه,ɦəŋɡaːmaː,hŋɒmh,7,3,2.2083333333333335,2.4583333333333335,21.875,0.7777777777777778,1
2351,गिलीम,دم,ɡiliːm,dm,5,4,2.8125,3.125,23.875,0.8333333333333334,0
2352,बदर,کاروبار,bədər,kɒrvbɒr,6,4,2.3125,2.5833333333333335,20.375,0.8571428571428571,0
2353,गोरखर,انسان,ɡorkʰər,ɒnsɒn,7,4,1.6666666666666667,1.9583333333333335,17.375,1.0,0
2354,आसमान,معمولی,aːsmaːn,mʔmvlj,6,5,1.9375,2.166666666666667,31.0,0.8571428571428571,0
2355,रिआया,جوان,riaːjaː,d͡ʒvɒn,7,4,1.8125,2.083333333333333,26.125,1.0,0
2356,नफ़रत,نفرت,nəfrət,nfrt,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
2357,ख़रगोश,ناشتا,xərɡoʃ,nɒʃtɒ,6,4,1.9166666666666665,2.125,21.25,1.0,0
2358,जगह,جایگاه,d͡ʒəɡəɦ,d͡ʒɒjɡɒh,4,1,1.1875000000000002,1.2916666666666667,10.0,0.5,1
2359,बीवी,بی‌بی,biːviː,bj‌bj,5,2,0.3125,0.41666666666666663,6.875,0.8333333333333334,1
2360,मुअल्लिमा,معلمه,muallimaː,mʔlmh,6,4,3.2083333333333335,3.5833333333333335,31.75,0.6666666666666666,1
2361,ख़ाला,در اصل,xaːlaː,dr ɒsl,6,4,1.6666666666666667,1.9166666666666667,21.375,1.0,0
2362,ज़ीरा,زیره,ziːraː,zjrh,4,2,0.375,0.45833333333333337,8.5,0.6666666666666666,1
2363,ख़ानगी,خانگی,xaːnɡiː,xɒŋj,6,2,1.2499999999999998,1.375,13.75,0.8571428571428571,1
2364,ज़ुल्फ़,دُفْعَة,zulfə,dُfْʔæة,7,2,1.5833333333333333,1.7500000000000002,19.875,1.0,0
2365,फ़लक,فلک,fələk,flk,2,2,1.7916666666666667,2.0,14.5,0.4,1
2366,याददाश्त,جزیره,jaːddaːʃtə,d͡ʒzjrh,9,7,3.5000000000000004,3.958333333333333,36.0,0.9,0
2367,यार,یار,jaːr,jɒr,2,0,0.125,0.125,1.5,0.5,1
2368,तीर,तीर,tiːr,तीर,4,3,2.6458333333333335,3.0,21.75,1.0,1
2369,चोग़ा,چایدان,t͡ʃoɣaː,t͡ʃɒjdɒn,5,3,2.125,2.291666666666667,19.625,0.625,0
2370,काफ़ी,کافی,kaːfiː,kɒfj,4,1,0.25,0.29166666666666663,4.375,0.6666666666666666,1
2371,नेकी,نیکی,nekiː,njkj,3,2,0.25,0.3333333333333333,5.75,0.6,1
2372,साहिब,جلد,saːɦib,d͡ʒld,6,4,2.25,2.5,19.75,1.0,0
2373,बर्फ़ी,نواز,bərfiː,nvɒz,6,4,1.8333333333333333,2.208333333333333,25.625,1.0,0
2374,मुदाख़लत,خاله,mudaːxlət,xɒlh,8,6,4.166666666666667,4.624999999999999,38.0,0.8888888888888888,0
2375,अक्स,اول,aksə,ɒvl,4,3,1.375,1.5,14.375,1.0,0
2376,तंग,تنگ,təŋɡə,tŋ,3,3,2.6875,3.0,21.75,0.6,1
2377,फ़रिश्ता,فرشته,fəriʃtaː,frʃth,4,3,2.041666666666667,2.2916666666666665,20.125,0.5,1
2378,परवाना,ضبط,pərvaːnaː,zbt,9,6,3.8958333333333335,4.416666666666666,35.25,1.0,0
2379,बर्दाश्त,برداشت,bərdaːʃtə,brdɒʃt,4,2,1.916666666666667,2.125,16.0,0.4444444444444444,1
2380,चमचा,مجلس,t͡ʃəmt͡ʃaː,md͡ʒls,8,4,1.9583333333333335,2.166666666666667,26.5,0.8,0
2381,फ़िक्र,ملا,fikrə,mlɒ,5,3,2.229166666666667,2.5416666666666665,21.125,1.0,0
2382,नक़ाबपोश,آبرو,nəqaːbpoʃ,ɒbrv,8,6,4.25,4.791666666666666,37.625,0.8888888888888888,0
2383,नक़्क़ाशी,مَوْلَى,nəqqaːʃiː,mowْlæى,9,5,2.604166666666667,2.8333333333333335,26.75,1.0,0
2384,वारिस,وارث,vaːris,vɒrs,3,1,1.0208333333333335,1.125,8.75,0.5,1
2385,ग़ुलाम,غلام,ɣulaːm,ɣlɒm,3,1,1.0208333333333335,1.125,8.75,0.5,1
2386,पिदर,پدر,pidər,پdr,3,3,2.6875,3.0,21.75,0.6,1
2387,मन,گلاب,mən,ɡlɒb,4,3,1.4375,1.5833333333333333,15.25,1.0,0
2388,मर्द,کار,mərdə,kɒr,4,3,2.2291666666666665,2.416666666666667,20.5,0.8,0
2389,लहजा,سهمناک,ləɦd͡ʒaː,shmnɒk,8,5,1.7291666666666667,1.875,22.875,1.0,0
2390,इस्म-ए-शरीफ़,ساحل,ismə-e-ʃəriːf,sɒhl,12,7,5.75,6.458333333333333,48.875,0.9230769230769231,0
2391,रक़्स,لاش,rəqsə,lɒʃ,5,2,2.125,2.416666666666667,18.0,1.0,0
2392,लब,کور,ləb,kvr,3,3,0.8958333333333333,1.0833333333333333,18.5,1.0,0
2393,गिरफ़्तारी,گرفتاری,ɡirftaːriː,ɡrftɒrj,5,2,1.1458333333333335,1.2916666666666667,11.625,0.5,1
2394,हवलदार,حوالدار,ɦəvlədaːr,hvɒldɒr,6,3,1.6875,1.9166666666666667,22.0,0.6666666666666666,1
2395,गोरखर,گورخر,ɡorkʰər,ɡvrxr,4,2,1.2916666666666667,1.4583333333333333,16.5,0.5714285714285714,1
2396,मतलब,مطلب,mətləb,mtlb,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
2397,ज़िंदगी,سده,zindɡiː,sdh,6,4,2.9583333333333335,3.2500000000000004,26.25,0.8571428571428571,0
2398,काग़ज़,کاغذ,kaːɣəz,kɒɣz,3,1,1.0208333333333335,1.125,8.75,0.5,1
2399,मजनू,مجنون,məd͡ʒnuː,md͡ʒnvn,3,3,1.2916666666666667,1.4583333333333335,23.0,0.375,1
2400,यमन,یمن,jəmən,jmn,2,2,1.7916666666666667,2.0,14.5,0.4,1
2401,ख़िदमतगार,خدمتگار,xidmətɡaːr,xdmtɡɒr,4,2,1.9166666666666667,2.125,16.0,0.4,1
2402,ख़फ़ा,حد,xəfaː,hd,5,4,2.125,2.375,20.0,1.0,0
2403,इर्द-गिर्द,گرد,irdə-ɡirdə,ɡrd,7,6,5.333333333333333,6.0,43.5,0.7,1
2404,दामाद,داماد,daːmaːd,dɒmɒd,4,0,0.25,0.25,3.0,0.5714285714285714,1
2405,मुद्दा,باشنده,muddaː,bɒʃndh,6,3,1.4583333333333333,1.5833333333333333,18.875,1.0,0
2406,हकीम,صاف,ɦəkiːm,sɒf,6,4,2.291666666666667,2.541666666666667,22.25,1.0,0
2407,मूसा,مُوسَی,muːsaː,mُvsɒ,4,1,0.4791666666666667,0.5416666666666667,10.0,0.6666666666666666,1
2408,क़द,قد,qəd,ɣd,2,1,1.0208333333333335,1.125,9.0,0.6666666666666666,1
2409,दमिश्क़,رقیب,dəmiʃqə,rɣjb,7,7,3.3333333333333335,3.7916666666666665,35.375,1.0,0
2410,उस्मानी,مگر,usmaːniː,mɡr,7,5,3.25,3.6666666666666665,32.875,0.875,0
2411,मजमा,مجمع,məd͡ʒmaː,md͡ʒmʔ,3,2,1.1875,1.3333333333333333,12.125,0.375,1
2412,ज़ंग,خش‌آمد,zəŋɡə,xʃ‌ɒmd,6,4,1.4375,1.625,20.875,1.0,0
2413,ग़लत,مزه,ɣələt,mzh,5,4,2.3541666666666665,2.5833333333333335,26.625,1.0,0
2414,परवाज़,دلچسپ,pərvaːz,dlt͡ʃsپ,7,4,2.3958333333333335,2.7499999999999996,21.125,1.0,0
2415,क़द्र,قدر,qədrə,ɣdr,3,2,1.916666666666667,2.125,16.25,0.6,1
2416,कोशिश,جدایی,koʃiʃ,d͡ʒdɒjj,7,3,1.2916666666666667,1.5,25.125,1.0,0
2417,ईरान,مرده,iːraːn,mrdh,5,3,0.9166666666666666,1.0416666666666667,19.25,0.8333333333333334,0
2418,शहमात,شاه مات,ʃəɦmaːt,ʃɒh mɒt,5,0,0.29166666666666663,0.29166666666666663,3.0,0.7142857142857143,1
2419,सुल्ताना,ولی‌عهد,sultaːnaː,vlj‌ʔhd,8,6,2.25,2.5416666666666665,32.375,0.8888888888888888,0
2420,प्यादा,چهره,pjaːdaː,t͡ʃhrh,7,4,1.6250000000000002,1.8750000000000002,21.75,1.0,0
2421,जन्नत,پلیته,d͡ʒənnət,پljth,8,6,2.5416666666666665,2.791666666666667,28.25,1.0,0
2422,ज़नाना,پودنه,zənaːnaː,پvdnh,7,5,2.25,2.5416666666666665,23.875,0.875,0
2423,तैयार,راضی,tæːjaːr,rɒzj,6,3,1.6041666666666667,1.9166666666666667,22.5,0.8571428571428571,0
2424,बेहतरीन,Urdu spelling,beɦtəriːn,urdu spelling,12,5,3.458333333333333,3.9583333333333335,32.125,0.9230769230769231,0
2425,फ़ारसी,مالکانه,faːrsiː,mɒlkɒnh,7,4,2.6458333333333335,3.0,27.0,1.0,0
2426,शमशेर,خراش,ʃəmʃer,xrɒʃ,5,5,2.5208333333333335,2.958333333333334,25.25,0.8333333333333334,0
2427,सादा,ساده,saːdaː,sɒdh,4,1,0.375,0.4166666666666667,7.125,0.6666666666666666,1
2428,सस्ता,سوگند,səstaː,svɡnd,5,4,1.0208333333333333,1.1666666666666667,22.625,0.8333333333333334,0
2429,मगर,مگر,məɡər,mɡr,2,2,1.7916666666666667,2.0,14.5,0.4,1
2430,तश्तरी,تشت,təʃtəriː,tʃt,5,4,3.5208333333333335,4.0,29.0,0.625,1
2431,सालाना,سالانه,saːlaːnaː,sɒlɒnh,6,1,0.5,0.5416666666666667,8.625,0.6666666666666666,1
2432,कारीगर,قانون,kaːriːɡər,ɣɒnvn,9,5,2.5625,2.958333333333333,25.375,1.0,0
2433,गिरोह,گروه,ɡiroɦ,ɡrvh,3,2,1.2500000000000002,1.4166666666666667,15.5,0.6,1
2434,गिरह,بستر,ɡirəɦ,bstr,5,4,1.7708333333333335,2.125,23.375,1.0,0
2435,तर्जुमान,خیرات,tərd͡ʒumaːn,xjrɒt,10,6,3.354166666666667,3.7083333333333335,32.5,0.9090909090909091,0
2436,सय्याद,صیاد,səjjaːd,sjɒd,4,2,1.9166666666666667,2.125,16.0,0.5714285714285714,1
2437,बुख़ार,بُخَار,buxaːr,bُxæɒr,3,2,0.75,0.8333333333333333,15.0,0.5,1
2438,मज़हब,مذهب,məzɦəb,mzhb,3,2,1.8333333333333335,2.041666666666667,14.75,0.5,1
2439,तमन्ना,تمنا,təmnnaː,tmnɒ,4,2,1.9375,2.125,16.0,0.5714285714285714,1
2440,शहीद,انطاکیه,ʃəɦiːd,ɒntɒkjh,7,5,2.625,2.875,29.0,1.0,0
2441,इज़्ज़त,بنده,izzət,bndh,5,4,1.5416666666666667,1.7083333333333333,24.25,1.0,0
2442,हमसफ़र,همسفر,ɦəmsəfər,hmsfr,4,3,2.729166666666667,3.041666666666667,22.0,0.5,1
2443,रफ़्ता,Urdu spelling,rəftaː,urdu spelling,12,7,5.9375,6.541666666666666,48.625,0.9230769230769231,1
2444,मुफ़्ती,مفتی,muftiː,mftj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
2445,शामिल,اضافه,ʃaːmil,ɒzɒfh,6,3,1.5833333333333333,1.8333333333333333,22.75,1.0,0
2446,क़ीमा,قیمه,qiːmaː,ɣjmh,5,2,0.5,0.5833333333333333,10.25,0.8333333333333334,1
2447,रिश्वतख़ोर,رشوت خور,riʃvətxor,rʃvt xvr,4,3,2.104166666666667,2.375,22.5,0.4444444444444444,1
2448,लश्कर,لشکر,ləʃkər,lʃkr,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
2449,मुरदा,مرده,murdaː,mrdh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.5,1
2450,असली,اصلی,asliː,ɒslj,3,1,0.20833333333333331,0.25,3.875,0.6,1
2451,दरिंदा,هرگز,dərindaː,hrɡz,7,5,3.2291666666666665,3.583333333333333,31.75,0.875,0
2452,बाज़ू,گذر,baːzuː,ɡzr,5,3,1.4583333333333333,1.7083333333333335,16.75,0.8333333333333334,0
2453,बोहरान,بحران,boɦraːn,bhrɒn,4,1,1.0625,1.1666666666666667,9.0,0.5714285714285714,1
2454,बारूत,سامان,baːruːt,sɒmɒn,7,3,0.8749999999999999,1.0,12.25,1.0,0
2455,गुनाह,گناه,ɡunaːɦ,ɡnɒh,4,1,1.0625000000000002,1.1666666666666667,9.0,0.6666666666666666,1
2456,जलाल,در,d͡ʒəlaːl,dr,7,4,2.9583333333333335,3.333333333333333,24.5,0.875,0
2457,वकील,وکیل,vəkiːl,vkjl,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
2458,फ़र्श,فرش,fərʃə,frʃ,2,2,1.7916666666666667,2.0,14.5,0.4,1
2459,यौम,درخواست,jɔːm,drxvɒst,7,5,4.104166666666667,4.541666666666666,38.25,1.0,0
2460,शख़्स,شخص,ʃəxsə,ʃxs,2,2,1.7916666666666667,2.0,14.5,0.4,1
2461,उलमा,علماء,ulmaː,ʔlmɒء,3,1,0.5,0.5416666666666667,7.375,0.6,1
2462,प्याज़,پیاز,pjaːz,پjɒz,3,1,1.0208333333333335,1.125,8.75,0.6,1
2463,बबर,بدصورت,bəbər,bdsvrt,4,4,1.6875,1.9166666666666667,25.625,0.6666666666666666,0
2464,दफ़तर,دفتر,dəftər,dftr,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
2465,मुअल्लिमी,تیار,muallimiː,tjɒr,9,6,4.25,4.791666666666667,39.25,1.0,0
2466,फ़साना,فسانه,fəsaːnaː,fsɒnh,5,2,1.2708333333333335,1.4166666666666667,14.375,0.625,1
2467,हिंदी,دندان,ɦindiː,dndɒn,4,3,1.3333333333333335,1.5416666666666667,21.125,0.6666666666666666,0
2468,हिम्मत,همت,ɦimmət,hmt,4,3,2.729166666666667,3.041666666666667,22.0,0.6666666666666666,1
2469,आफ़रीन,خاتون,aːfriːn,xɒtvn,6,4,1.2916666666666665,1.5416666666666667,22.5,0.8571428571428571,0
2470,अब्रू,رویه,abruː,rvjh,5,2,0.9375,1.25,18.375,1.0,0
2471,गर्द,گرد,ɡərdə,ɡrd,2,2,1.7916666666666667,2.0,14.5,0.4,1
2472,वफ़ादार,وفادار,vəfaːdaːr,vfɒdɒr,5,1,1.1458333333333335,1.25,10.25,0.5555555555555556,1
2473,ख़लक़,خلق,xələq,xlɣ,3,2,1.9166666666666667,2.125,16.25,0.6,1
2474,जलालाबाद,جلال‌آباد,d͡ʒəlaːlaːbaːd,d͡ʒlɒl‌ɒbɒd,7,1,1.2708333333333335,1.375,11.75,0.5,1
2475,सिफ़ारिश,سفارش,sifaːriʃ,sfɒrʃ,4,2,1.916666666666667,2.125,16.0,0.5,1
2476,दुश्मनी,دشمنی,duʃməniː,dʃmnj,4,3,1.9166666666666667,2.1666666666666665,17.375,0.5,1
2477,तना,تنه,tənaː,tnh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.6,1
2478,फ़ैसला,کرایه دار,fæːslaː,krɒjh dɒr,9,5,3.3125000000000004,3.7916666666666665,34.5,1.0,0
2479,क़सम,قسم,qəsəm,ɣsm,3,2,1.916666666666667,2.125,16.25,0.6,1
